variant,term,test_statistic,p,-log2(p)
enriched_balanced,cpv_division_51,0.11430806740650905,0.7352917784553108,0.44361124112977024
enriched_balanced,cpv_division_55,0.34582838876174443,0.556484130844016,0.8455875478036408
enriched_balanced,cpv_division_64,0.0275033233833346,0.8682818752309582,0.20376462597043357
enriched_balanced,cpv_division_65,0.30864447398643036,0.5785131838103901,0.7895782574195218
enriched_balanced,cpv_division_66,0.01478023072219831,0.9032364277122379,0.14682442341326893
enriched_balanced,cpv_division_71,1.378669399352825,0.24032792708424322,2.0569237896367825
enriched_balanced,cpv_division_72,32.401145293326934,1.2541253905228428e-08,26.24874315956999
enriched_balanced,cpv_division_75,0.663289488586215,0.4154010265856264,1.2674233133505355
enriched_balanced,cpv_division_77,2.1967199995745674,0.138304750799061,2.8540773806511117
enriched_balanced,cpv_division_79,8.918374078835269,0.002823157412081589,8.468474712623268
enriched_balanced,cpv_division_80,0.21404678426912668,0.6436138980732857,0.6357326152136346
enriched_balanced,cpv_division_85,1.8072081631807073,0.1788435001678651,2.483230408457987
enriched_balanced,cpv_division_9,1.0143321767872888,0.31386721580608945,1.6717737511029271
enriched_balanced,cpv_division_90,2.4999787547677727e-06,0.9987384396251007,0.0018211959126422793
enriched_balanced,cpv_division_92,0.07521210680204915,0.7838938449674909,0.351269797317609
enriched_balanced,cpv_division_MISSING,5.282353429488241,0.02154261040042911,5.53666311242865
enriched_balanced,dur_was_imputed,19.459132825424888,1.0277523382893022e-05,16.570147820185614
enriched_balanced,log_duration,37.284531482926376,1.0209116687216961e-09,29.867494807173067
