covariate,baseline_broad,conservative_strict,primary_balanced,sign_consistent
buyer_key_type_RAW_SIRET,0.9961521310724678,0.9467806289244619,1.1016153984666721,False
cpv_div_grp_32,1.0959786519422052,0.9423022940950446,0.909190046071567,False
cpv_div_grp_48,1.5035341406550051,1.5736279219205134,1.5594603295900995,True
cpv_div_grp_72,1.82858592486571,1.5462930749048616,2.057370544400472,True
cpv_div_grp_OTHER,1.2251102687683542,0.7278429368576618,0.9607608565937953,False
cpv_div_grp_nan,1.3101535009809733,0.8131224057315294,1.1004989816335626,False
declared_duration_months,0.9283412060606443,0.9470043239012355,0.9304958087037208,True
dur_was_imputed,0.7171582766001057,0.730683744103432,0.6533139120833279,True
pub_year,0.9551370491548359,0.9777961254793518,0.9514536316192211,True
