audit_stratum,source_notice_id,candidate_notice_id,buyer_name,buyer_key_type,buyer_n_sources,source_date,candidate_date,gap_months,source_text,candidate_text,source_cpv,category_label,duration_imputed,s_text,s_cpv,s_time,s_buyer,composite_score,top1_top2_margin,n_candidates_for_source,pipeline_decision,reason_code,rule_version,benchmark_version,reviewer_label,reviewer_confidence,reviewer_notes
censored_no_candidate,21-93672,,CA SAUMUR VAL DE LOIRE,NAME_FALLBACK,3,2021-07-06,None,,Investigations complémentaires et Marquage des réseaux enterrés sur le territoire de la CASVL (49),,32400000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,22-92531,,CC CHALLANS GOIS COMMUNAUTE,NAME_FALLBACK,1,2022-07-06,None,,fourniture d'équipements informatiques pour le nouveau siège de challans gois communauté,,30230000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,17-71305,,SMICTOM DES PAYS DE VILAINE,NAME_FALLBACK,1,2017-05-22,None,,Mise à disposition d'une solution de gestion et de facturation de la redevance incitative du service Déchets,,48000000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,21-22700,,Ministère des Affaires étrangères,RAW_SIRET,1,2021-02-19,None,,Prestations intellectuelles informatiques pour les applications du Ministère de l'Europe et des Affaires Etrangères et ses opérateurs,,72000000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,20-130599,,Ville d'Alençon,NAME_FALLBACK,4,2020-10-23,None,,"Numéro de la consultation : 1_2020047 Travaux d'électricité et de câblage informatique pour la réhabilitation, l'aménagement et/ou la construction de bâtiments de la Ville d'Alençon",,45311100.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,24-5187,,Ville d'Ombrée d'Anjou (49),NAME_FALLBACK,1,2024-01-16,None,,Création d'un parcours d'interprétation du patrimoine de Pouancé - Aménagement extérieurs - Agencement - Impression,,45112710.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,23-43939,,Angers Loire Métropole,NAME_FALLBACK,61,2023-04-06,None,,prestations de maintien en condition opérationnelle et de sécurité et prestations d'évolution du logiciel hr access,,72210000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,15-144405,,Régie Dépt Passages d'Eau de Vendée,NAME_FALLBACK,6,2015-09-22,None,,"infogérance des matériels, systèmes et logiciels informatiques, à La Barre-de-Monts",,72500000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,22-11807,,SYNDICAT MIXTE GIGALIS,RAW_SIRET,3,2022-01-26,None,,"ACCORD CADRE DE MISE EN OEUVRE DU SYSTEME D'INFORMATION DE GESTION COMMERCIALE, DE FACTURATION ET DE GESTION FINANCIERE ET COMPTABLE DE GIGALIS",,75310000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,17-115928,,ADEME,NAME_FALLBACK,10,2017-08-25,None,,"fourniture d'une solution globale sécurisée d'hébergement de sites web de l'ademe et de services associés, accessibles par internet.",,72415000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,21-88585,,ENSA Nantes,NAME_FALLBACK,1,2021-06-30,None,,2021-001-Audiovisuel,,32321300.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,23-97779,,CA SAUMUR VAL DE LOIRE,RAW_SIRET,4,2023-07-13,None,,fourniture de matériels informatiques,,30000000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,24-33909,,Commune Mauges sur Loire,RAW_SIRET,3,2024-03-22,None,,Services de télécommunications et Infrastructures informatiques de Mauges-sur-Loire,,32524000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,21-138343,,TERRITOIRE D'ENERGIE MAYENNE,RAW_SIRET,1,2021-10-17,None,,"Fourniture, mise en oeuvre et maintenance de la plateforme d'hébergement et de stockage, de diffusion et de mise à jour du Plan corps de rue simplifié (PCRS) de la Mayenne",,48800000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,23-180715,,COMMUNAUTE DE COMMUNES DE L ERNEE,RAW_SIRET,1,2023-12-30,None,,Plateforme Matérielle et logicielle pour la virtualisation de serveurs en immersion,,48800000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,21-111863,,Conseil départemental Loire-Atlantique,NAME_FALLBACK,42,2021-08-13,None,,Assistance à maîtrise d'ouvrage dans lélaboration dun dispositif numérique de visite virtuelle du site des Folies-Siffait,,,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
censored_no_candidate,18-129941,,Bretagne Développement Innovation,NAME_FALLBACK,1,2018-09-20,None,,Conception et à la réalisation des contenus numériques et audiovisuels du showroom SMILE,,72200000.0,DIGITAL_ICT,True,,,,,,,0,NO_CANDIDATE,CENSORED_NO_CANDIDATE,primary_balanced@0.343167,real_boamp_layer1,,,
