source_notice_id,candidate_notice_id,buyer_key_type,buyer_key,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used
15-118979,15-189271,NAME_FALLBACK,NAME:departement de la sarthe,2015-07-30,2015-12-18,4.6320630749014455,2016-01-30,1.4126149802890933,0.8822820849759089,0.697613957026897,0.2,0.6,0.5847354062033912,False,False,1,0.20339097967677805,11,HIGH,window_12m,0.36869016102069596
15-119589,16-164205,NAME_FALLBACK,NAME:ville de vertou,2015-08-03,2016-11-16,15.473061760840999,2015-12-03,11.465177398160314,0.044568550153307185,0.8245082852829482,1.0,0.6,0.6597200373873586,False,False,1,0.6597200373873586,1,HIGH,window_12m,0.36869016102069596
15-119639,15-184750,NAME_FALLBACK,NAME:ecole centrale de nantes,2015-08-03,2015-12-09,4.204993429697766,2016-03-23,3.4494086727989486,0.7125492772667543,0.2922088508909402,0.1,0.6,0.37041041712851763,True,False,1,0.01312878017580249,7,POTENTIAL,window_12m,0.36869016102069596
15-122609,16-32105,NAME_FALLBACK,NAME:ville de carquefou,2015-08-07,2016-03-07,6.9973718791064385,2016-04-23,1.5440210249671484,0.8713315812527376,0.1530238793615442,0.2,0.6,0.39139125308972483,False,False,1,0.029662176235985105,3,POTENTIAL,window_12m,0.36869016102069596
15-126308,16-10649,NAME_FALLBACK,NAME:sdis 44,2015-08-13,2016-01-25,5.4204993429697765,2016-02-13,0.6241787122207622,0.9479851073149365,0.4498344366689664,0.0,0.6,0.45443832966287234,False,False,1,0.28161370053305984,3,MEDIUM,window_12m,0.36869016102069596
15-136102,15-155719,NAME_FALLBACK,NAME:sm megalis,2015-09-07,2015-10-13,1.1826544021024967,2016-01-07,2.8252299605781865,0.7645641699518178,0.9510071013121866,1.0,0.6,0.8839935279472197,False,False,1,0.19775090871426282,2,HIGH,window_12m,0.36869016102069596
15-137458,15-155719,NAME_FALLBACK,NAME:sm megalis,2015-09-09,2015-10-13,1.1169513797634691,2016-01-09,2.890932982917214,0.7590889180902322,0.4303209238308393,1.0,0.6,0.7003845528633517,False,False,1,0.7003845528633517,1,HIGH,window_12m,0.36869016102069596
15-139094,16-131495,NAME_FALLBACK,NAME:sdis 85,2015-09-10,2016-09-08,11.957950065703022,2016-05-07,4.073587385019711,0.6605343845816907,0.3438273171136217,0.4,0.6,0.4654731571351903,False,False,1,0.03856896699131007,3,POTENTIAL,window_12m,0.36869016102069596
15-139179,16-68672,NAME_FALLBACK,NAME:ecole centrale de nantes,2015-09-10,2016-05-12,8.04862023653088,2016-03-10,2.0696452036793693,0.8275295663600526,0.29567034854030855,0.1,0.6,0.40036701357912113,True,False,1,0.02112326355466776,6,POTENTIAL,window_12m,0.36869016102069596
15-139562,16-146809,NAME_FALLBACK,NAME:c h d la roche sur yon-lucon-montaigu,2015-09-11,2016-10-10,12.976346911957949,2017-01-22,3.416557161629435,0.7152869031975471,0.470999994416253,0.2,0.6,0.4636717238450753,False,True,1,0.4636717238450753,1,MEDIUM,window_12m,0.36869016102069596
15-140966,16-101519,NAME_FALLBACK,NAME:commune de saint jean de monts,2015-09-15,2016-07-07,9.724047306176084,2016-05-24,1.445466491458607,0.879544459045116,0.3756679594355756,0.1,0.6,0.44136990056373043,True,False,1,0.44136990056373043,1,MEDIUM,window_12m,0.36869016102069596
15-147732,16-78789,NAME_FALLBACK,NAME:ecole des mines de nantes,2015-09-28,2016-05-30,8.04862023653088,2016-03-28,2.0696452036793693,0.8275295663600526,0.3952720496186646,0.1,0.6,0.4352276089565457,True,False,1,0.08444473206314151,3,MEDIUM,window_12m,0.36869016102069596
15-154566,15-175690,NAME_FALLBACK,NAME:cnieg,2015-10-12,2015-11-20,1.281208935611038,2016-08-02,8.409986859395532,0.29916776171703896,0.26080032701160816,1.0,0.6,0.5260720548833226,False,False,1,0.17062862764658954,4,HIGH,window_12m,0.36869016102069596
15-159244,16-31513,NAME_FALLBACK,NAME:nantes metropole,2015-10-23,2016-03-07,4.467805519053877,2016-04-23,1.5440210249671484,0.8713315812527376,0.288026231941916,0.1,0.6,0.408642076492855,True,True,1,0.009211204509110948,28,POTENTIAL,window_12m,0.36869016102069596
15-159973,15-192276,NAME_FALLBACK,NAME:vendee eau,2015-10-28,2016-02-05,3.2851511169513796,2016-07-07,5.026281208935611,0.5811432325886992,0.39673995862780576,1.0,0.6,0.6441447936669069,False,False,1,0.008144333601218134,4,POTENTIAL,window_12m,0.36869016102069596
15-160539,16-37108,NAME_FALLBACK,NAME:nantes metropole,2015-10-28,2016-03-16,4.599211563731932,2016-04-28,1.4126149802890933,0.8822820849759089,0.2580553674101967,0.1,0.6,0.400889899837546,True,False,1,0.011860022642433021,27,POTENTIAL,window_12m,0.36869016102069596
15-162447,16-49246,NAME_FALLBACK,NAME:nantes metropole,2015-10-23,2016-04-12,5.650459921156373,2016-04-23,0.36136662286465177,0.9698861147612791,0.23353880795749227,0.1,0.6,0.41421011147544207,True,False,1,0.005085183980141905,28,POTENTIAL,window_12m,0.36869016102069596
15-162906,16-68875,NAME_FALLBACK,NAME:centre hospitalier de cholet,2015-10-23,2016-05-12,6.636005256241787,2016-04-23,0.6241787122207622,0.9479851073149365,0.14677657561521712,0.1,0.6,0.3783680782940601,True,False,1,0.04849632082411165,3,POTENTIAL,window_12m,0.36869016102069596
15-164187,16-10778,NAME_FALLBACK,NAME:gie sesam vitale,2015-10-28,2016-01-22,2.8252299605781865,2016-04-28,3.1865965834428382,0.7344502847130968,0.7501904213796198,0.2,0.6,0.5661792186611412,False,False,1,0.13369405992817568,9,HIGH,window_12m,0.36869016102069596
15-165050,15-174987,NAME_FALLBACK,NAME:angers loire metropole,2015-10-29,2015-11-18,0.657030223390276,2016-04-29,5.354796320630749,0.5537669732807708,0.9719586741124239,1.0,0.6,0.8386272792595411,False,False,1,0.46257615320310236,15,HIGH,window_12m,0.36869016102069596
15-169809,15-179747,NAME_FALLBACK,NAME:chu de nantes,2015-11-09,2015-11-27,0.5913272010512484,2016-05-09,5.387647831800263,0.5510293473499781,0.9710331673597905,1.0,0.6,0.8376189454134213,False,False,1,0.0032856935485412464,14,POTENTIAL,window_12m,0.36869016102069596
15-170544,16-18733,NAME_FALLBACK,NAME:ccrla,2015-11-17,2016-02-08,2.726675427069645,2016-05-17,3.252299605781866,0.7289750328515112,0.3307899189027248,0.1,0.6,0.3880202298288315,True,False,1,0.023599698455530838,2,POTENTIAL,window_12m,0.36869016102069596
15-173090,15-174358,NAME_FALLBACK,NAME:universite de nantes,2015-11-16,2015-11-17,0.0328515111695138,2016-07-28,8.344283837056505,0.30464301357862456,0.9443216633857127,1.0,0.6,0.7666733355796556,False,False,1,0.1829799178164382,18,HIGH,window_12m,0.36869016102069596
15-173700,16-17002,NAME_FALLBACK,NAME:ville de reze,2015-11-17,2016-02-04,2.59526938239159,2016-05-17,3.383705650459921,0.7180245291283399,0.9164580923815036,1.0,0.6,0.8602664646156113,False,False,1,0.5950763459350553,3,HIGH,window_12m,0.36869016102069596
15-174358,16-70203,NAME_FALLBACK,NAME:universite de nantes,2015-11-17,2016-05-17,5.978975032851511,2016-07-28,2.3653088042049935,0.8028909329829172,0.06577755113315079,1.0,0.6,0.5837448761423321,False,False,1,0.012407264452587441,17,POTENTIAL,window_12m,0.36869016102069596
15-174987,16-70219,NAME_FALLBACK,NAME:angers loire metropole,2015-11-18,2016-05-17,5.946123521681997,2016-05-18,0.0328515111695138,0.9972623740692071,0.020933910790868964,0.2,0.6,0.3766424622941059,False,False,1,0.005549345962640506,14,POTENTIAL,window_12m,0.36869016102069596
15-175210,16-135042,NAME_FALLBACK,NAME:nantes metropole,2015-11-19,2016-09-19,10.019710906701707,2016-09-04,0.49277266754270693,0.9589356110381078,0.03673333774418184,0.2,0.6,0.3725905709699906,False,False,1,0.0016113494701068265,30,POTENTIAL,window_12m,0.36869016102069596
15-175415,16-73319,NAME_FALLBACK,NAME:commune de saint-nazaire,2015-11-20,2016-05-24,6.110381077529566,2016-05-20,0.1314060446780552,0.9890494962768287,0.5304773329063815,0.1,0.6,0.5229294405864406,True,False,1,0.07880077387987733,8,HIGH,window_12m,0.36869016102069596
15-176598,16-35152,NAME_FALLBACK,NAME:departement de la sarthe,2015-11-23,2016-03-11,3.5808147174770038,2016-05-23,2.3981603153745072,0.8001533070521244,0.7383569344469875,0.1,0.6,0.5484632538194767,True,False,1,0.20209491618010927,10,HIGH,window_12m,0.36869016102069596
15-178791,17-58214,NAME_FALLBACK,NAME:nantes metropole,2015-11-30,2017-04-30,16.98423127463863,2016-05-30,11.005256241787121,0.08289531318440657,0.4370696116820919,1.0,0.6,0.5336981923848338,False,False,1,0.10169863811236762,29,HIGH,window_12m,0.36869016102069596
15-179747,15-182957,NAME_FALLBACK,NAME:chu de nantes,2015-11-27,2015-12-04,0.22996057818659657,2016-05-27,5.7490144546649145,0.520915462111257,0.9757272382544139,1.0,0.6,0.8317333989168592,False,False,1,0.26958807235721705,14,HIGH,window_12m,0.36869016102069596
15-182813,16-136139,NAME_FALLBACK,NAME:conseil regional des pays de la loire,2015-12-04,2016-09-19,9.526938239159001,2016-10-04,0.49277266754270693,0.9589356110381078,0.38814501727990003,0.0,0.6,0.4355846588074919,False,False,1,0.042210061354428174,23,POTENTIAL,window_12m,0.36869016102069596
15-182957,17-35545,NAME_FALLBACK,NAME:chu de nantes,2015-12-04,2017-03-16,15.374507227332456,2016-06-04,9.362680683311432,0.21977660972404733,0.421966421370201,1.0,0.6,0.5626323999105822,False,False,1,0.03032907031278209,13,POTENTIAL,window_12m,0.36869016102069596
15-184743,16-80474,NAME_FALLBACK,NAME:com communes du pays d ancenis,2015-12-11,2016-06-15,6.14323258869908,2016-06-11,0.1314060446780552,0.9890494962768287,0.16654033610231322,0.1,0.6,0.3955514917050168,True,False,1,0.3955514917050168,1,MEDIUM,window_12m,0.36869016102069596
15-185112,16-2771,NAME_FALLBACK,NAME:conseil general de la vendee,2015-12-10,2016-01-08,0.9526938239159001,2016-10-18,9.329829172141919,0.22251423565484008,0.9621134845161193,1.0,0.6,0.7523682784943517,False,False,1,0.3475075318286577,3,HIGH,window_12m,0.36869016102069596
15-187883,16-9086,RAW_SIRET,SIRET:22720002900014,2015-12-16,2016-01-20,1.149802890932983,2016-08-30,7.3258869908015765,0.389509417433202,0.9581174172918356,1.0,1.0,0.8327184504104429,False,False,1,0.48648414429131304,3,HIGH,window_12m,0.36869016102069596
15-192276,16-94711,NAME_FALLBACK,NAME:vendee eau,2016-02-05,2016-07-04,4.92772667542707,2016-11-30,4.894875164257556,0.5920937363118703,0.036784155053465835,1.0,0.6,0.5208978883466806,False,False,1,0.11853461896339806,3,HIGH,window_12m,0.36869016102069596
15-192356,16-128161,NAME_FALLBACK,NAME:nantes metropole,2015-12-24,2016-09-09,8.541392904073588,2016-06-24,2.5295663600525624,0.7892028033289531,0.06969967635211526,1.0,0.6,0.5816955875554786,False,False,1,0.13798550331340387,30,HIGH,window_12m,0.36869016102069596
15-192825,16-146809,NAME_FALLBACK,NAME:c h d la roche sur yon-lucon-montaigu,2015-12-24,2016-10-10,9.559789750328514,2016-06-24,3.54796320630749,0.7043363994743759,0.8373912725929985,1.0,0.6,0.8291710452761434,False,True,1,0.8291710452761434,1,HIGH,window_12m,0.36869016102069596
15-31464,15-136371,NAME_FALLBACK,NAME:sdis de la mayenne,2015-03-02,2015-09-07,6.2089356110381075,2015-12-10,3.088042049934297,0.7426631625054753,0.3340336772053255,0.2,0.6,0.4225775776482327,False,False,1,0.03769201088089974,3,POTENTIAL,window_12m,0.36869016102069596
15-32051,15-39187,NAME_FALLBACK,NAME:caisse des depots,2015-03-04,2015-03-16,0.39421813403416556,2015-09-04,5.650459921156373,0.5291283399036355,0.9742090625519068,0.1,0.6,0.5632552568690763,True,False,1,0.013763291758236207,2,POTENTIAL,window_12m,0.36869016102069596
15-32168,16-20762,RAW_SIRET,SIRET:23440003400026,2015-03-03,2016-02-11,11.333771353482259,2016-03-03,0.6898817345597897,0.9425098554533509,0.14369654484437927,0.0,1.0,0.3859212545588705,False,False,1,0.062258972536076373,5,MEDIUM,window_12m,0.36869016102069596
15-33752,16-85662,NAME_FALLBACK,NAME:conseil regional des pays de la loire,2015-03-06,2016-06-13,15.275952693823916,2016-04-08,2.1681997371879107,0.8193166885676741,0.10168570221576578,0.4,0.6,0.42041916791743655,False,False,1,0.02133949926526363,17,POTENTIAL,window_12m,0.36869016102069596
15-39187,15-56571,NAME_FALLBACK,NAME:caisse des depots,2015-03-16,2015-04-14,0.9526938239159001,2015-09-16,5.091984231274639,0.5756679807271134,0.8555283875556319,0.1,0.6,0.5333519308262495,True,False,1,0.5333519308262495,1,HIGH,window_12m,0.36869016102069596
15-42765,15-167650,NAME_FALLBACK,NAME:cg49,2015-03-20,2015-11-03,7.490144546649145,2015-09-20,1.445466491458607,0.879544459045116,0.3503941520167254,0.1,0.6,0.4325240679671329,True,False,1,0.11736914107722873,5,MEDIUM,window_12m,0.36869016102069596
15-43149,15-54892,NAME_FALLBACK,NAME:sdis 85,2015-03-20,2015-04-10,0.6898817345597897,2015-11-20,7.35873850197109,0.38677179150240915,0.9745843293492771,1.0,0.6,0.7977974631478493,False,False,1,0.481036291909811,8,HIGH,window_12m,0.36869016102069596
15-44894,15-126736,NAME_FALLBACK,NAME:prefecture,2015-03-24,2015-08-13,4.664914586070959,2015-09-24,1.3797634691195795,0.8850197109067017,0.41958997882429067,0.1,0.6,0.45811142031517715,True,False,1,0.45811142031517715,1,MEDIUM,window_12m,0.36869016102069596
15-45169,15-89263,NAME_FALLBACK,NAME:vendee eau,2015-03-27,2015-06-12,2.5295663600525624,2016-01-02,6.701708278580814,0.44152431011826543,0.4114214360385118,0.4,0.6,0.4343785801430455,False,False,1,0.024147950423041742,5,POTENTIAL,window_12m,0.36869016102069596
15-46309,15-187883,RAW_SIRET,SIRET:22720002900014,2015-03-26,2015-12-16,8.705650459921156,2015-11-29,0.5584756898817346,0.9534603591765222,0.23740985582965976,0.2,1.0,0.48145853933451144,False,False,1,0.027434395167318826,5,POTENTIAL,window_12m,0.36869016102069596
15-47696,15-52664,RAW_SIRET,SIRET:12000601000058,2015-03-30,2015-04-08,0.2956636005256242,2015-09-30,5.7490144546649145,0.520915462111257,0.8461860645636888,1.0,1.0,0.8263939881251053,False,False,1,0.4817980570678392,4,HIGH,window_12m,0.36869016102069596
15-49442,15-91934,NAME_FALLBACK,NAME:ville de saumur,2015-04-09,2015-09-28,5.650459921156373,2015-10-09,0.36136662286465177,0.9698861147612791,0.14410174402690695,0.1,0.6,0.3829071390997372,True,False,1,0.1144160673127606,2,MEDIUM,window_12m,0.36869016102069596
15-50024,15-159973,NAME_FALLBACK,NAME:vendee eau,2015-04-27,2015-10-28,6.044678055190539,2015-11-30,1.0840998685939554,0.9096583442838371,0.4564481728969914,0.0,0.6,0.44717144658490626,False,False,1,0.08955173492113727,4,MEDIUM,window_12m,0.36869016102069596
15-53947,15-95813,NAME_FALLBACK,NAME:commune de saint-herblain,2015-04-10,2015-06-23,2.431011826544021,2015-10-10,3.5808147174770038,0.701598773543583,0.21541996936000812,0.4,0.6,0.4307966826618986,False,False,1,0.020820555866933044,5,POTENTIAL,window_12m,0.36869016102069596
15-55407,16-57014,NAME_FALLBACK,NAME:nantes metropole,2015-04-20,2016-04-20,12.02365308804205,2016-05-14,0.7884362680683311,0.9342969776609724,0.24557477532259916,0.1,0.6,0.4095254157781528,True,False,1,0.04274671891337756,30,POTENTIAL,window_12m,0.36869016102069596
15-55830,16-62960,NAME_FALLBACK,NAME:universite de nantes,2015-04-13,2016-05-02,12.64783180026281,2015-10-13,6.636005256241787,0.44699956197985113,0.055042664282446654,1.0,0.6,0.4910148229938191,False,True,1,0.12901648635246354,15,MEDIUM,window_12m,0.36869016102069596
15-56649,15-92588,RAW_SIRET,SIRET:23440003400026,2015-04-14,2015-06-17,2.102496714848883,2016-03-30,9.42838370565046,0.21430135786246174,0.6566954961522892,1.0,1.0,0.6834187631189166,False,False,1,0.16040668791968493,5,HIGH,window_12m,0.36869016102069596
15-56776,16-83187,NAME_FALLBACK,NAME:ville d angers,2015-04-15,2016-06-07,13.764783180026281,2015-08-15,9.756898817345597,0.18692509855453354,0.4297332866635082,1.0,0.6,0.5571379249708612,False,False,1,0.24643078597102042,5,HIGH,window_12m,0.36869016102069596
15-58339,15-175690,NAME_FALLBACK,NAME:cnieg,2015-04-17,2015-11-20,7.128777923784494,2016-02-06,2.562417871222076,0.7864651773981604,0.2714421172258746,1.0,0.6,0.6516210353785963,False,False,1,0.05219610980879841,8,HIGH,window_12m,0.36869016102069596
15-58989,15-105085,NAME_FALLBACK,NAME:ccir pays de la loire,2015-04-17,2015-07-07,2.6609724047306176,2015-10-17,3.350854139290407,0.7207621550591328,0.0360290411772068,1.0,0.6,0.5528007031768056,False,False,1,0.23519307885893104,3,HIGH,window_12m,0.36869016102069596
15-59370,15-92216,NAME_FALLBACK,NAME:chu de nantes,2015-04-20,2015-06-16,1.8725361366622864,2015-10-20,4.139290407358739,0.6550591327201052,0.06701714201232328,1.0,0.6,0.5472207828843394,False,False,1,0.008362524731030718,15,POTENTIAL,window_12m,0.36869016102069596
15-59770,15-63856,NAME_FALLBACK,NAME:cap atlantique,2015-04-20,2015-04-24,0.1314060446780552,2015-10-20,5.88042049934297,0.5099649583880859,0.9891261286248633,1.0,0.6,0.8336853846157235,False,True,1,0.5147751318789032,4,HIGH,window_12m,0.36869016102069596
15-60447,15-126308,NAME_FALLBACK,NAME:sdis 44,2015-04-20,2015-08-13,3.7779237844940865,2015-10-20,2.2339027595269383,0.8138414367060884,0.7435029661301509,1.0,0.6,0.8236863973220749,False,False,1,0.4231996823136935,4,HIGH,window_12m,0.36869016102069596
15-63415,15-126308,NAME_FALLBACK,NAME:sdis 44,2015-04-24,2015-08-13,3.6465177398160313,2015-10-24,2.3653088042049935,0.8028909329829172,0.4284117886009568,0.1,0.6,0.4406668592560642,True,False,1,0.03323984166920363,3,POTENTIAL,window_12m,0.36869016102069596
15-64142,16-123498,NAME_FALLBACK,NAME:chu de nantes,2015-04-24,2016-08-22,15.965834428383705,2015-10-24,9.95400788436268,0.17049934296977665,0.4327010733038908,1.0,0.6,0.5540702113988059,False,False,1,0.04644572627576227,14,POTENTIAL,window_12m,0.36869016102069596
15-65742,16-73358,NAME_FALLBACK,NAME:ville du mans,2015-04-29,2016-05-23,12.81208935611038,2015-11-20,6.077529566360052,0.49353920280332897,0.7894238952628043,1.0,0.6,0.7596831640428137,False,False,1,0.2879682707668537,3,HIGH,window_12m,0.36869016102069596
15-69497,16-81907,NAME_FALLBACK,NAME:angers loire metropole,2015-05-06,2016-06-08,13.107752956636006,2015-11-06,7.063074901445466,0.4114104248795445,0.1425846551471142,1.0,0.6,0.5127572355213761,False,False,1,0.13409727063314253,14,HIGH,window_12m,0.36869016102069596
15-70236,15-79398,NAME_FALLBACK,NAME:sdis 85,2015-05-06,2015-05-26,0.657030223390276,2016-02-05,8.377135348226018,0.3019053876478318,0.9704514781143564,0.1,0.6,0.5051343642519825,True,False,1,0.18386385018704565,5,HIGH,window_12m,0.36869016102069596
15-71764,16-32344,NAME_FALLBACK,NAME:conseil regional des pays de la loire,2015-05-11,2016-03-04,9.789750328515112,2016-02-28,0.164257555847569,0.986311870346036,0.30272187172856824,0.0,0.6,0.41253062269150786,False,False,1,0.024084157445368015,13,POTENTIAL,window_12m,0.36869016102069596
15-74284,16-15813,NAME_FALLBACK,NAME:conseil general de loire-atlantique,2015-05-15,2016-02-02,8.639947437582128,2016-04-28,2.8252299605781865,0.7645641699518178,0.035182723185152885,0.4,0.6,0.3834549956027579,False,False,1,0.007503908870494902,13,POTENTIAL,window_12m,0.36869016102069596
15-74702,16-108313,NAME_FALLBACK,NAME:cesame - ch de sainte gemmes sur loire,2015-05-15,2016-07-19,14.159001314060447,2015-11-15,8.114323258869907,0.3238063950941744,0.9118952796554514,0.1,0.6,0.4901149466529516,True,False,1,0.4901149466529516,1,MEDIUM,window_12m,0.36869016102069596
15-74861,16-45870,NAME_FALLBACK,NAME:angers loire metropole,2015-05-18,2016-03-30,10.413929040735873,2015-11-18,4.369250985545335,0.6358957512045553,0.46596667639146133,0.0,0.6,0.3820622745381503,False,False,1,0.004950631526831173,13,POTENTIAL,window_12m,0.36869016102069596
15-75102,15-139094,NAME_FALLBACK,NAME:sdis 85,2015-05-18,2015-09-10,3.7779237844940865,2016-01-10,4.0078843626806835,0.6660096364432764,0.4190734734248891,0.0,0.6,0.3731781248095303,False,False,1,0.07682297965058527,4,MEDIUM,window_12m,0.36869016102069596
15-75567,15-159244,NAME_FALLBACK,NAME:nantes metropole,2015-05-19,2015-10-23,5.157687253613666,2015-11-19,0.8869908015768725,0.926084099868594,0.26736139026216116,1.0,0.6,0.6850975115589049,False,True,1,0.23986982105539284,30,HIGH,window_12m,0.36869016102069596
15-76852,15-173700,NAME_FALLBACK,NAME:ville de reze,2015-05-20,2015-11-17,5.946123521681997,2015-11-20,0.09855453350854139,0.9917871222076216,0.07268520943171704,0.2,0.6,0.39338660385300633,False,False,1,0.012629386962496991,4,POTENTIAL,window_12m,0.36869016102069596
15-78916,16-72442,NAME_FALLBACK,NAME:chu de nantes,2015-05-22,2016-05-22,12.02365308804205,2015-11-22,5.978975032851511,0.5017520805957074,0.14470185766412152,0.8,0.6,0.4760836703313694,False,False,1,0.08585416105359933,13,MEDIUM,window_12m,0.36869016102069596
15-81386,16-42170,NAME_FALLBACK,NAME:gpm de nantes - st nazaire,2015-05-28,2016-03-24,9.888304862023652,2015-11-28,3.843626806833114,0.6796977660972405,0.9315141171740462,1.0,0.6,0.8559543825352263,False,False,1,0.5702394460915279,4,HIGH,window_12m,0.36869016102069596
15-81652,16-7903,NAME_FALLBACK,NAME:ecole des mines de nantes,2015-05-29,2016-01-19,7.720105124835742,2015-11-29,1.6754270696452036,0.8603810775295664,0.31146762326823085,0.1,0.6,0.41410893752627237,True,False,1,0.010425905168698735,4,POTENTIAL,window_12m,0.36869016102069596
15-82604,16-40204,NAME_FALLBACK,NAME:ch le mans,2015-06-01,2016-03-22,9.69119579500657,2015-11-01,4.664914586070959,0.61125711782742,0.5749275243277615,1.0,0.6,0.7140389129715714,False,False,1,0.1850365931361475,7,HIGH,window_12m,0.36869016102069596
15-83632,15-92216,NAME_FALLBACK,NAME:chu de nantes,2015-06-03,2015-06-16,0.42706964520367935,2015-12-03,5.5847568988173455,0.5346035917652212,0.9777097698947343,1.0,0.6,0.8358493174044623,False,False,1,0.4575461483086325,13,HIGH,window_12m,0.36869016102069596
15-84820,16-57014,NAME_FALLBACK,NAME:nantes metropole,2015-06-04,2016-04-20,10.545335085413928,2016-05-14,0.7884362680683311,0.9342969776609724,0.23912397929043913,0.1,0.6,0.4072676371668968,True,False,1,0.04241487769215946,30,POTENTIAL,window_12m,0.36869016102069596
15-84881,16-103833,NAME_FALLBACK,NAME:nantes metropole,2015-06-04,2016-07-13,13.304862023653088,2016-06-14,0.9526938239159001,0.9206088480070084,0.24500315191794222,0.2,0.6,0.4359033151730319,False,False,1,0.059156268186761285,30,MEDIUM,window_12m,0.36869016102069596
15-85320,15-194034,NAME_FALLBACK,NAME:ministere des affaires etrangeres,2015-06-04,2015-12-30,6.865965834428383,2015-12-04,0.8541392904073587,0.9288217257993868,0.08617981535762101,1.0,0.6,0.622368366825014,False,True,1,0.07971885454247674,3,HIGH,window_12m,0.36869016102069596
15-85858,16-70203,NAME_FALLBACK,NAME:universite de nantes,2015-06-05,2016-05-17,11.399474375821287,2016-05-06,0.36136662286465177,0.9698861147612791,0.15975200371243675,1.0,0.6,0.6583847299896726,False,False,1,0.02590803438272049,17,POTENTIAL,window_12m,0.36869016102069596
15-86218,15-95253,NAME_FALLBACK,NAME:chu de nantes,2015-06-05,2015-06-22,0.5584756898817346,2015-11-05,4.467805519053877,0.6276828734121769,0.9824713989585665,1.0,0.6,0.8607857079885424,False,False,1,0.5454785380038212,11,HIGH,window_12m,0.36869016102069596
15-86342,16-63741,NAME_FALLBACK,NAME:conseil general de loire-atlantique,2015-06-05,2016-05-05,11.005256241787121,2016-05-21,0.5256241787122208,0.9561979851073149,0.22822874323130737,1.0,0.6,0.6789295564077862,False,False,1,0.35242850954624416,11,HIGH,window_12m,0.36869016102069596
