source_notice_id,candidate_notice_id,buyer_key_type,buyer_key,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used
15-136102,15-155719,NAME_FALLBACK,NAME:sm megalis,2015-09-07,2015-10-13,1.1826544021024967,2016-01-07,2.8252299605781865,0.5291283399036355,0.9510071013121866,1.0,0.6,0.825134570435174,False,False,1,0.22102072912600157,2,HIGH,broad,0.27838673159124894
15-137458,15-155719,NAME_FALLBACK,NAME:sm megalis,2015-09-09,2015-10-13,1.1169513797634691,2016-01-09,2.890932982917214,0.5181778361804643,0.4303209238308393,1.0,0.6,0.6401567823859098,False,False,1,0.6401567823859098,1,HIGH,broad,0.27838673159124894
15-139094,16-131495,NAME_FALLBACK,NAME:sdis 85,2015-09-10,2016-09-08,11.957950065703022,2016-05-07,4.073587385019711,0.32106876916338145,0.3438273171136217,0.4,0.6,0.38060675328061294,False,False,1,0.38060675328061294,1,MEDIUM,broad,0.27838673159124894
15-139179,16-68672,NAME_FALLBACK,NAME:ecole centrale de nantes,2015-09-10,2016-05-12,8.04862023653088,2016-03-10,2.0696452036793693,0.6550591327201052,0.29567034854030855,0.1,0.6,0.3572494051691343,True,False,1,0.04097105155291564,4,POTENTIAL,broad,0.27838673159124894
15-139562,16-146809,NAME_FALLBACK,NAME:c h d la roche sur yon-lucon-montaigu,2015-09-11,2016-10-10,12.976346911957949,2017-01-22,3.416557161629435,0.43057380639509424,0.470999994416253,0.2,0.6,0.3924934496444621,False,True,1,0.3924934496444621,1,MEDIUM,broad,0.27838673159124894
15-140966,16-101519,NAME_FALLBACK,NAME:commune de saint jean de monts,2015-09-15,2016-07-07,9.724047306176084,2016-05-24,1.445466491458607,0.7590889180902322,0.3756679594355756,0.1,0.6,0.4112560153250095,True,False,1,0.4112560153250095,1,MEDIUM,broad,0.27838673159124894
15-141361,16-96174,RAW_SIRET,SIRET:23440003400026,2015-09-16,2016-06-30,9.461235216819974,2016-08-19,1.6425755584756898,0.7262374069207184,0.007309339127796853,0.0,1.0,0.2841176204249085,False,False,1,0.2841176204249085,1,MEDIUM,broad,0.27838673159124894
15-143083,16-27767,NAME_FALLBACK,NAME:centre hospitalier de cholet,2015-09-18,2016-02-25,5.256241787122208,2016-02-18,0.22996057818659657,0.9616732369689006,0.16877329911756322,0.0,0.6,0.35948896393337226,False,False,1,0.11901403772124719,3,MEDIUM,broad,0.27838673159124894
15-145893,16-85545,NAME_FALLBACK,NAME:crous de nantes,2015-09-24,2016-06-11,8.5742444152431,2016-07-12,1.0183968462549278,0.8302671922908453,0.13790197829602163,0.0,0.6,0.3158324904763189,False,True,1,0.3158324904763189,1,MEDIUM,broad,0.27838673159124894
15-146024,16-74267,NAME_FALLBACK,NAME:ville de nantes,2015-09-28,2016-05-28,7.982917214191852,2016-05-05,0.7555847568988173,0.8740692071835304,0.007551532499291177,0.0,0.6,0.2811603381706345,False,False,1,0.04214607161294576,5,POTENTIAL,broad,0.27838673159124894
15-146824,16-9312,NAME_FALLBACK,NAME:ville de cholet,2015-09-28,2016-03-15,5.551905387647832,2016-03-28,0.42706964520367935,0.9288217257993868,0.09435362666948952,0.1,0.6,0.35522920078416803,True,False,1,0.35522920078416803,1,MEDIUM,broad,0.27838673159124894
15-147732,16-78789,NAME_FALLBACK,NAME:ecole des mines de nantes,2015-09-28,2016-05-30,8.04862023653088,2016-03-28,2.0696452036793693,0.6550591327201052,0.3952720496186646,0.1,0.6,0.3921100005465589,True,False,1,0.0885511709593308,3,MEDIUM,broad,0.27838673159124894
