notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,variant
20-38453,NAME:laval agglomeration,NAME_FALLBACK,2020-03-15,2020-07-02,2020-11-02,2026-07-13,30,30121,DIGITAL_ICT,True,4.0,True,0,75.91984231274638,,,,broad
20-34392,NAME:nantes metropole,NAME_FALLBACK,2020-03-11,2020-03-11,2020-09-11,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,1,1.4126149802890933,20-54283,0.7669973718791063,HIGH,broad
20-37796,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,2020-03-12,2020-03-12,2020-09-12,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,1,10.808147174770038,21-16407,0.4605550329533279,POTENTIAL,broad
20-39206,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2020-03-16,2020-03-16,2020-07-16,2026-07-13,50,50324,DIGITAL_ICT,True,4.0,True,1,2.8252299605781865,20-74255,0.9107227332457292,HIGH,broad
20-58079,SIRET:22850001300658,RAW_SIRET,2020-04-30,2020-10-03,2021-03-03,2026-07-13,79,79512,DIGITAL_ICT,True,5.0,True,0,74.40867279894876,,,,broad
20-56877,NAME:ville d ecouflant,NAME_FALLBACK,2020-04-24,2020-04-24,2020-08-24,2026-07-13,32,32323,DIGITAL_ICT,True,4.0,True,0,74.60578186596584,,,,broad
20-48471,NAME:sonadev gie,NAME_FALLBACK,2020-04-03,2020-04-03,2020-10-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.29566360052563,,,,broad
20-45942,SIRET:22490001900015,RAW_SIRET,2020-04-12,2020-08-02,2020-12-02,2026-07-13,30,30192,DIGITAL_ICT,True,4.0,True,0,75.0,,,,broad
20-47300,SIRET:19490970100303,RAW_SIRET,2020-04-02,2020-10-14,2021-04-14,2026-07-13,48,48730,DIGITAL_ICT,True,6.0,True,0,75.32851511169514,,,,broad
20-47918,NAME:oniris,NAME_FALLBACK,2020-04-04,2020-08-05,2020-12-05,2026-07-13,30,30120,DIGITAL_ICT,True,4.0,True,0,75.26281208935612,,,,broad
20-52846,NAME:sdis de la mayenne,NAME_FALLBACK,2020-04-17,2020-12-12,2021-05-12,2026-07-13,35,35110,DIGITAL_ICT,True,5.0,True,0,74.83574244415243,,,,broad
20-54283,NAME:nantes metropole,NAME_FALLBACK,2020-04-23,2020-04-23,2020-10-23,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,1,0.9526938239159,20-66643,0.4067512979802078,POTENTIAL,broad
20-53038,NAME:ville de thouare-sur-loire,NAME_FALLBACK,2020-04-16,2020-04-16,2020-08-16,2026-07-13,30,30230,DIGITAL_ICT,True,4.0,True,0,74.86859395532194,,,,broad
20-49879,NAME:vendee eau,NAME_FALLBACK,2020-04-07,2020-04-07,2020-09-07,2026-07-13,38,38221,DIGITAL_ICT,True,5.0,True,1,0.8869908015768725,20-59788,0.7875295663600526,HIGH,broad
20-48491,NAME:ville de saumur,NAME_FALLBACK,2020-04-03,2020-04-03,2020-10-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.29566360052563,,,,broad
20-51762,NAME:srd,NAME_FALLBACK,2020-04-18,2020-09-19,2021-03-19,2026-07-13,72,72514,DIGITAL_ICT,True,6.0,True,0,74.80289093298292,,,,broad
20-56147,NAME:commune de ombree d anjou,NAME_FALLBACK,2020-04-23,2020-04-23,2020-08-23,2026-07-13,32,32400,DIGITAL_ICT,True,4.0,True,0,74.63863337713535,,,,broad
20-50348,NAME:cte de communes de la region de blain,NAME_FALLBACK,2020-04-08,2020-08-14,2021-02-14,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,1,9.625492772667542,21-11865,0.6486539089871541,HIGH,broad
20-50911,NAME:sdis 44,NAME_FALLBACK,2020-04-11,2020-08-08,2021-02-08,2026-07-13,48,48820,DIGITAL_ICT,True,6.0,True,1,11.202365308804204,21-36555,0.3196528311955271,MEDIUM,broad
20-49949,NAME:nantes metropole,NAME_FALLBACK,2020-04-30,2020-10-15,2021-04-15,2026-07-13,48,48822,DIGITAL_ICT,True,6.0,True,1,11.498028909329827,21-48340,0.3643150913755585,POTENTIAL,broad
20-47343,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,2020-04-02,2020-04-02,2020-10-02,2026-07-13,48,48100,DIGITAL_ICT,True,6.0,True,0,75.32851511169514,,,,broad
20-52194,NAME:mairie de coueron,NAME_FALLBACK,2020-04-14,2020-04-14,2020-10-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,74.93429697766098,,,,broad
20-47774,NAME:mauges communaute,NAME_FALLBACK,2020-04-01,2020-08-03,2021-02-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.36136662286465,,,,broad
20-54010,NAME:adoma,NAME_FALLBACK,2020-04-19,2020-04-19,2020-08-19,2026-07-13,32,32344,DIGITAL_ICT,True,4.0,True,0,74.77003942181341,,,,broad
20-54626,NAME:reseau canope,NAME_FALLBACK,2020-04-22,2020-04-22,2020-10-22,2026-07-13,48,48445,DIGITAL_ICT,True,6.0,True,0,74.67148488830486,,,,broad
20-47606,NAME:ch le mans,NAME_FALLBACK,2020-04-01,2020-04-01,2020-10-01,2026-07-13,44,44522,DIGITAL_ICT,True,6.0,True,1,5.7490144546649145,20-115241,0.318606713931965,POTENTIAL,broad
20-49221,SIRET:22850001300658,RAW_SIRET,2020-04-08,2020-11-29,2021-05-29,2026-07-13,72,72262,DIGITAL_ICT,True,6.0,True,1,8.409986859395532,20-155309,0.358101346651843,MEDIUM,broad
20-50446,NAME:chu de nantes,NAME_FALLBACK,2020-04-10,2021-02-10,2021-08-10,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,1,16.327201051248355,21-113953,0.3644624933759337,POTENTIAL,broad
20-48669,NAME:ville d orvault,NAME_FALLBACK,2020-04-03,2020-04-03,2020-10-03,2026-07-13,72,72322,DIGITAL_ICT,True,6.0,True,0,75.29566360052563,,,,broad
20-68352,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2020-05-28,2020-05-28,2020-11-28,2026-07-13,72,72611,DIGITAL_ICT,True,6.0,True,1,3.7779237844940874,20-114714,0.5207974157488399,HIGH,broad
20-47368,NAME:angers loire metropole,NAME_FALLBACK,2020-05-26,2020-05-26,2020-11-26,2026-07-13,71,71351,DIGITAL_ICT,True,6.0,True,0,73.5545335085414,,,,broad
20-68370,NAME:synd dep d energie et d eqpt de vendee,NAME_FALLBACK,2020-05-26,2020-05-26,2020-11-26,2026-07-13,72,72316,DIGITAL_ICT,True,6.0,True,0,73.5545335085414,,,,broad
20-63872,NAME:ville de morlaix,NAME_FALLBACK,2020-05-14,2020-05-14,2020-11-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,73.94875164257556,,,,broad
20-60923,SIRET:45151864100035,RAW_SIRET,2020-05-08,2021-02-18,2021-06-18,2026-07-13,32,32342,DIGITAL_ICT,True,4.0,True,0,74.14586070959264,,,,broad
20-57925,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,2020-05-07,2020-10-03,2021-02-03,2026-07-13,32,32522,DIGITAL_ICT,True,4.0,True,1,8.081471747700395,20-158667,0.294114497996472,MEDIUM,broad
20-65753,SIRET:23440003400026,RAW_SIRET,2020-05-20,2020-08-05,2021-02-05,2026-07-13,48,48810,DIGITAL_ICT,True,6.0,True,1,3.8107752956636,20-111698,0.4530043771605851,MEDIUM,broad
20-59913,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2020-05-04,2020-05-04,2020-11-04,2026-07-13,72,72268,DIGITAL_ICT,True,6.0,True,1,4.040735873850197,20-107502,0.3554589187409598,POTENTIAL,broad
19-127477,NAME:angers loire metropole,NAME_FALLBACK,2020-05-02,2021-03-20,2021-09-20,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,1,13.76478318002628,21-83160,0.3151913784665484,POTENTIAL,broad
20-62727,NAME:chu de nantes,NAME_FALLBACK,2020-05-14,2021-01-24,2021-07-24,2026-07-13,72,72318,DIGITAL_ICT,True,6.0,True,1,15.210249671484888,21-113953,0.3372058037606931,POTENTIAL,broad
20-65717,NAME:association e-toile,NAME_FALLBACK,2020-05-20,2020-05-20,2020-11-20,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,0,73.75164257555848,,,,broad
20-66643,NAME:nantes metropole,NAME_FALLBACK,2020-05-22,2020-05-22,2020-11-22,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,1,7.917214191852825,21-7561,0.4571207927403291,POTENTIAL,broad
20-68923,NAME:chu de nantes,NAME_FALLBACK,2020-05-29,2020-05-29,2020-11-29,2026-07-13,72,72321,DIGITAL_ICT,True,6.0,True,1,4.106438896189225,20-118996,0.3030625073231905,POTENTIAL,broad
20-70265,SIRET:22850001300658,RAW_SIRET,2020-05-31,2020-11-26,2021-04-26,2026-07-13,35,35261,DIGITAL_ICT,True,5.0,True,0,73.39027595269383,,,,broad
20-61243,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,2020-05-07,2020-05-07,2020-11-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,4.993429697766097,20-122198,0.5717609405084199,HIGH,broad
