notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,variant
16-115075,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2016-08-02,2017-02-08,2019-02-08,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,119.3166885676741,,,,window_18m
16-123498,NAME:chu de nantes,NAME_FALLBACK,2016-08-22,2016-08-22,2020-08-22,2026-07-13,48,48900,DIGITAL_ICT,True,48.0,True,1,31.800262812089354,19-59985,0.3891614528508908,MEDIUM,window_18m
16-124376,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-08-23,2016-12-20,2020-12-20,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,54.82917214191853,21-35651,0.48546669785508595,MEDIUM,window_18m
16-125010,NAME:departement de la sarthe,NAME_FALLBACK,2016-08-25,2016-08-25,2020-08-25,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,46.87910643889619,20-93634,0.3612638054628235,MEDIUM,window_18m
16-122392,NAME:ville de meyzieu,NAME_FALLBACK,2016-08-18,2016-08-18,2020-08-18,2026-07-13,72,72413,DIGITAL_ICT,True,48.0,True,0,118.79106438896189,,,,window_18m
16-125788,SIRET:21440043400012,RAW_SIRET,2016-08-28,2017-01-12,2019-01-12,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,118.46254927726676,,,,window_18m
16-125564,NAME:mairie de varades,NAME_FALLBACK,2016-08-25,2016-08-25,2017-02-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,118.5611038107753,,,,window_18m
16-118533,SIRET:28720026500018,RAW_SIRET,2016-08-08,2016-11-19,2020-11-19,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,119.11957950065703,,,,window_18m
16-123593,NAME:departement de la sarthe,NAME_FALLBACK,2016-08-22,2016-08-22,2019-08-22,2026-07-13,71,71241,DIGITAL_ICT,True,36.0,True,0,118.65965834428384,,,,window_18m
16-118057,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2016-08-07,2016-08-07,2018-08-07,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,119.15243101182655,,,,window_18m
16-119669,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2016-08-12,2016-11-17,2018-11-17,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,1,13.173455978975033,17-130002,0.6727162659138579,POTENTIAL,window_18m
16-118029,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2016-08-10,2017-02-15,2019-02-15,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,119.053876478318,,,,window_18m
16-120395,SIRET:21720181300011,RAW_SIRET,2016-08-13,2016-12-11,2017-12-11,2026-07-13,80,80340,DIGITAL_ICT,True,12.0,True,0,118.95532194480946,,,,window_18m
16-114945,NAME:chu de nantes,NAME_FALLBACK,2016-08-01,2016-08-01,2020-08-01,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,0,119.34954007884363,,,,window_18m
16-127032,NAME:departement de la sarthe,NAME_FALLBACK,2016-08-30,2016-12-14,2020-12-14,2026-07-13,72,72512,DIGITAL_ICT,True,48.0,True,0,118.39684625492772,,,,window_18m
16-132618,NAME:universite de nantes,NAME_FALLBACK,2016-09-09,2016-12-22,2017-06-22,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,8.672798948751643,17-74632,0.37259842586728015,POTENTIAL,window_18m
16-131471,NAME:insee,NAME_FALLBACK,2016-09-10,2016-12-10,2020-12-10,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,118.03547963206307,,,,window_18m
16-139147,NAME:gie sesam vitale,NAME_FALLBACK,2016-09-25,2017-07-05,2021-07-05,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,57.26018396846255,21-91773,0.727565331372338,HIGH,window_18m
16-134501,NAME:gie sesam vitale,NAME_FALLBACK,2016-09-15,2016-09-15,2020-09-15,2026-07-13,72,72314,DIGITAL_ICT,True,48.0,True,1,41.26149802890933,20-27358,0.5289933228842105,POTENTIAL,window_18m
16-142611,NAME:ville d orvault,NAME_FALLBACK,2016-09-30,2016-09-30,2020-09-30,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,117.3784494086728,,,,window_18m
16-137769,NAME:nantes metropole,NAME_FALLBACK,2016-09-21,2016-09-21,2017-03-21,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,117.67411300919842,,,,window_18m
16-139456,NAME:sdis 44,NAME_FALLBACK,2016-09-23,2016-09-23,2020-09-23,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,64.38896189224704,22-17364,0.43178911433373607,POTENTIAL,window_18m
16-132878,NAME:ville d avrille,NAME_FALLBACK,2016-09-12,2016-09-12,2020-09-12,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,117.96977660972405,,,,window_18m
16-128870,NAME:chu de nantes,NAME_FALLBACK,2016-09-05,2017-02-02,2021-02-02,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,53.745072273324574,21-26465,0.6729876591633743,POTENTIAL,window_18m
16-130215,SIRET:22850001300658,RAW_SIRET,2016-09-08,2017-03-04,2021-03-04,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,51.379763469119574,20-155309,0.8453092971926047,POTENTIAL,window_18m
16-135042,NAME:nantes metropole,NAME_FALLBACK,2016-09-19,2017-05-05,2021-05-05,2026-07-13,72,72415,DIGITAL_ICT,True,48.0,True,1,56.47174770039422,21-76081,0.36196663781597926,POTENTIAL,window_18m
16-129697,NAME:centre hospitalier du nord mayenne,NAME_FALLBACK,2016-09-05,2016-09-05,2017-03-05,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,118.19973718791064,,,,window_18m
16-128178,NAME:nantes metropole,NAME_FALLBACK,2016-09-02,2016-09-02,2017-03-02,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,118.29829172141919,,,,window_18m
16-128900,NAME:communaute de communes des coevrons,NAME_FALLBACK,2016-09-02,2016-09-02,2020-09-02,2026-07-13,72,72413,DIGITAL_ICT,True,48.0,True,0,118.29829172141919,,,,window_18m
16-139386,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2016-09-28,2016-12-31,2020-12-31,2026-07-13,48,48214,DIGITAL_ICT,True,48.0,True,0,117.44415243101183,,,,window_18m
16-127861,NAME:ville d orvault,NAME_FALLBACK,2016-09-01,2016-09-01,2018-09-01,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,1,6.931668856767411,17-44864,0.6810680255530266,HIGH,window_18m
16-131495,NAME:sdis 85,NAME_FALLBACK,2016-09-08,2017-01-02,2021-01-02,2026-07-13,35,35100,DIGITAL_ICT,True,48.0,True,1,44.842312746386334,20-72017,0.5898472099219638,HIGH,window_18m
16-128161,NAME:nantes metropole,NAME_FALLBACK,2016-09-09,2016-09-09,2020-09-09,2026-07-13,72,72227,DIGITAL_ICT,True,48.0,True,1,52.299605781865964,21-7561,0.8063867719031581,HIGH,window_18m
16-136139,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-09-19,2017-04-05,2021-04-05,2026-07-13,72,72222,DIGITAL_ICT,True,48.0,True,1,53.942181340341655,21-35651,0.7115840775704814,HIGH,window_18m
16-140691,NAME:ville de thouare-sur-loire,NAME_FALLBACK,2016-09-29,2016-09-29,2020-09-29,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,True,0,117.41130091984232,,,,window_18m
16-136057,NAME:ville du mans,NAME_FALLBACK,2016-09-19,2016-11-24,2019-11-24,2026-07-13,32,32342,DIGITAL_ICT,True,36.0,True,0,117.73981603153744,,,,window_18m
16-133646,NAME:g c s m s estuaire,NAME_FALLBACK,2016-09-13,2016-09-13,2019-09-13,2026-07-13,32,32417,DIGITAL_ICT,True,36.0,True,0,117.93692509855454,,,,window_18m
16-134086,NAME:arafer,NAME_FALLBACK,2016-09-14,2016-09-14,2017-03-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,117.90407358738501,,,,window_18m
16-139674,SIRET:22720002900014,RAW_SIRET,2016-09-26,2017-01-20,2021-01-20,2026-07-13,48,48800,DIGITAL_ICT,True,48.0,True,1,50.4927726675427,20-150503,0.5610905190003979,HIGH,window_18m
16-146409,NAME:etablissement public foncier bretagne,NAME_FALLBACK,2016-10-10,2016-10-10,2019-10-10,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,1,48.62023653088042,20-131816,0.6043356694407942,HIGH,window_18m
16-143836,NAME:cte de cnes de la vallee de clisson,NAME_FALLBACK,2016-10-04,2016-10-04,2018-10-04,2026-07-13,30,30211,DIGITAL_ICT,True,24.0,True,0,117.24704336399475,,,,window_18m
16-148980,NAME:departement de la vendee,NAME_FALLBACK,2016-10-13,2017-03-02,2021-03-02,2026-07-13,72,72320,DIGITAL_ICT,True,48.0,True,1,56.30749014454665,21-86403,0.5236180096833027,HIGH,window_18m
16-158195,NAME:ville de saint-hilaire-de-riez,NAME_FALLBACK,2016-10-28,2016-10-28,2020-10-28,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,116.45860709592641,,,,window_18m
16-158508,NAME:arafer,NAME_FALLBACK,2016-10-31,2016-10-31,2020-10-31,2026-07-13,48,48612,DIGITAL_ICT,True,48.0,True,0,116.36005256241788,,,,window_18m
16-153372,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2016-10-20,2016-10-20,2017-04-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,17.279894875164256,18-44171,0.4934593187457843,MEDIUM,window_18m
16-153677,NAME:ville de reze,NAME_FALLBACK,2016-10-20,2016-10-20,2020-10-20,2026-07-13,72,72315,DIGITAL_ICT,True,48.0,True,0,116.72141918528253,,,,window_18m
16-145933,NAME:departement de maine-et-loire,NAME_FALLBACK,2016-10-11,2016-10-11,2017-04-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,117.01708278580814,,,,window_18m
16-153330,NAME:nantes metropole,NAME_FALLBACK,2016-10-26,2018-02-04,2022-02-04,2026-07-13,48,48200,DIGITAL_ICT,True,48.0,True,0,116.52431011826545,,,,window_18m
16-153632,NAME:ville d orvault,NAME_FALLBACK,2016-10-20,2016-10-20,2017-04-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,116.72141918528253,,,,window_18m
16-141250,NAME:centre hospitalier le faouet,NAME_FALLBACK,2016-10-24,2016-10-24,2017-04-24,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,1.5111695137976346,16-177041,0.5610634901658254,HIGH,window_18m
16-151887,NAME:ville de carquefou,NAME_FALLBACK,2016-10-18,2017-03-01,2020-03-01,2026-07-13,32,32522,DIGITAL_ICT,True,36.0,True,0,116.78712220762155,,,,window_18m
16-153566,NAME:ville d orvault,NAME_FALLBACK,2016-10-20,2016-10-20,2020-10-20,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,116.72141918528253,,,,window_18m
16-146809,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,2016-10-10,2017-07-01,2021-07-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,117.04993429697767,,,,window_18m
16-155479,NAME:nantes metropole,NAME_FALLBACK,2016-10-27,2017-04-08,2019-04-08,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,1,29.43495400788436,19-55110,0.3875926390504434,POTENTIAL,window_18m
16-149380,NAME:commune de la chevroliere,NAME_FALLBACK,2016-10-13,2016-10-13,2019-10-13,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,116.95137976346912,,,,window_18m
16-145577,NAME:montrevault-sur-evre,NAME_FALLBACK,2016-10-06,2016-10-06,2017-04-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.14323258869908,17-51018,0.3829800975268122,MEDIUM,window_18m
16-158411,NAME:institut 4 10,NAME_FALLBACK,2016-10-28,2016-10-28,2020-10-28,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,116.45860709592641,,,,window_18m
16-151274,NAME:ecole centrale de nantes,NAME_FALLBACK,2016-10-19,2017-02-09,2020-02-09,2026-07-13,32,32500,DIGITAL_ICT,True,36.0,True,0,116.75427069645204,,,,window_18m
16-153795,NAME:commune de saint-nazaire,NAME_FALLBACK,2016-10-26,2017-01-28,2020-01-28,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,116.52431011826545,,,,window_18m
16-155186,NAME:vendee expansion,NAME_FALLBACK,2016-10-26,2016-10-26,2020-10-26,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,59.62549277266754,21-137487,0.4649158442902336,POTENTIAL,window_18m
16-168154,NAME:angers loire metropole,NAME_FALLBACK,2016-11-21,2016-11-21,2020-11-21,2026-07-13,72,72319,DIGITAL_ICT,True,48.0,True,1,35.545335085413925,19-169306,0.6140915530457178,HIGH,window_18m
16-161272,NAME:arafer,NAME_FALLBACK,2016-11-07,2016-11-07,2020-11-07,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,116.13009198423127,,,,window_18m
16-164205,NAME:ville de vertou,NAME_FALLBACK,2016-11-16,2016-11-16,2019-11-16,2026-07-13,32,32342,DIGITAL_ICT,True,36.0,True,0,115.83442838370566,,,,window_18m
16-158975,NAME:dirisi,NAME_FALLBACK,2016-11-04,2017-05-04,2021-05-04,2026-07-13,48,48952,DIGITAL_ICT,True,48.0,True,0,116.22864651773982,,,,window_18m
16-167180,NAME:vendee expansion,NAME_FALLBACK,2016-11-20,2016-12-31,2020-12-31,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,60.51248357424441,21-160384,0.48205156413819855,POTENTIAL,window_18m
16-161115,NAME:sdis 85,NAME_FALLBACK,2016-11-07,2017-01-26,2021-01-26,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,1,42.8712220762155,20-72017,0.49444781392454146,POTENTIAL,window_18m
16-166021,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,2016-11-16,2016-11-16,2017-05-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,115.83442838370566,,,,window_18m
16-170106,NAME:sdis de la mayenne,NAME_FALLBACK,2016-11-24,2017-03-22,2021-03-22,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,1,40.73587385019711,20-52846,0.6090863495378391,HIGH,window_18m
16-166758,NAME:ville du mans,NAME_FALLBACK,2016-11-17,2016-12-30,2019-12-30,2026-07-13,32,32342,DIGITAL_ICT,True,36.0,True,0,115.80157687253613,,,,window_18m
16-162783,NAME:hopital du baugeois et de la vallee,NAME_FALLBACK,2016-11-09,2016-11-09,2017-05-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,116.06438896189225,,,,window_18m
16-163402,NAME:essarts en bocage,NAME_FALLBACK,2016-11-10,2016-11-10,2017-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,116.03153745072274,,,,window_18m
16-165866,NAME:ville d orvault,NAME_FALLBACK,2016-11-16,2016-11-16,2017-05-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.7555847568988173,16-176618,0.4138189213265404,MEDIUM,window_18m
16-170680,NAME:chu de nantes,NAME_FALLBACK,2016-11-25,2016-11-25,2020-11-25,2026-07-13,72,72610,DIGITAL_ICT,True,48.0,True,1,46.1892247043364,20-118996,0.47704612344220226,POTENTIAL,window_18m
16-172610,NAME:conseil general de la vendee,NAME_FALLBACK,2016-11-30,2017-05-29,2021-05-29,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,115.37450722733246,,,,window_18m
16-183461,NAME:commune de nantes,NAME_FALLBACK,2016-12-22,2016-12-22,2017-12-22,2026-07-13,45,45311,DIGITAL_ICT,True,12.0,True,1,10.38107752956636,17-155110,0.5829808103613645,HIGH,window_18m
16-184750,NAME:arafer,NAME_FALLBACK,2016-12-28,2016-12-28,2020-12-28,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,49.50722733245729,21-20759,0.3544057458345383,MEDIUM,window_18m
16-173853,NAME:commune de le pellerin,NAME_FALLBACK,2016-12-02,2016-12-02,2017-06-02,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,115.30880420499344,,,,window_18m
16-175178,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-12-06,2017-09-14,2018-03-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,15.013140604467806,18-31687,0.3767700401366743,POTENTIAL,window_18m
16-178183,NAME:angers loire metropole,NAME_FALLBACK,2016-12-15,2016-12-15,2017-12-15,2026-07-13,80,80511,DIGITAL_ICT,True,12.0,True,0,114.88173455978975,,,,window_18m
16-180684,NAME:fondat region ouest ligue cancer,NAME_FALLBACK,2016-12-16,2016-12-16,2019-12-16,2026-07-13,32,32410,DIGITAL_ICT,True,36.0,True,0,114.84888304862024,,,,window_18m
16-184522,NAME:sdegm,NAME_FALLBACK,2016-12-23,2016-12-23,2019-12-23,2026-07-13,32,32571,DIGITAL_ICT,True,36.0,True,0,114.61892247043365,,,,window_18m
16-183705,SIRET:28530001800022,RAW_SIRET,2016-12-24,2016-12-24,2020-12-24,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,114.58607095926412,,,,window_18m
16-184210,NAME:gie sesam vitale,NAME_FALLBACK,2016-12-25,2017-10-21,2021-10-21,2026-07-13,72,72314,DIGITAL_ICT,True,48.0,True,0,114.55321944809461,,,,window_18m
16-183509,NAME:ccrla,NAME_FALLBACK,2016-12-23,2016-12-23,2017-06-23,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,114.61892247043365,,,,window_18m
16-176618,NAME:ville d orvault,NAME_FALLBACK,2016-12-09,2016-12-09,2020-12-09,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,115.07884362680683,,,,window_18m
16-173647,NAME:caf de la somme,NAME_FALLBACK,2016-12-04,2016-12-04,2020-12-04,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,115.2431011826544,,,,window_18m
16-180522,NAME:universite de nantes,NAME_FALLBACK,2016-12-18,2017-07-27,2018-07-27,2026-07-13,45,45000,DIGITAL_ICT,True,12.0,True,1,4.303547963206308,17-60124,0.7177003949275025,HIGH,window_18m
16-175021,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-12-08,2017-05-19,2020-05-19,2026-07-13,71,71311,DIGITAL_ICT,True,36.0,True,0,115.11169513797634,,,,window_18m
16-183156,SIRET:22720002900014,RAW_SIRET,2016-12-23,2017-04-28,2021-04-28,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,54.204993429697765,21-88219,0.4836190653351341,MEDIUM,window_18m
16-172095,NAME:carene,NAME_FALLBACK,2016-12-02,2016-12-02,2020-12-02,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,0,115.30880420499344,,,,window_18m
16-177041,NAME:centre hospitalier le faouet,NAME_FALLBACK,2016-12-09,2016-12-09,2017-06-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,115.07884362680683,,,,window_18m
16-182034,NAME:sdis 44,NAME_FALLBACK,2016-12-22,2017-04-09,2021-04-09,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,1,50.98554533508541,21-38984,0.48442461749955273,MEDIUM,window_18m
16-179721,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2016-12-15,2016-12-15,2019-12-15,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,114.88173455978975,,,,window_18m
17-3293,NAME:o p h le mans habitat,NAME_FALLBACK,2017-01-09,2017-01-09,2018-01-09,2026-07-13,45,45211,DIGITAL_ICT,True,12.0,True,0,114.0604467805519,,,,window_18m
17-8592,NAME:communaute de communes de grand lieu,NAME_FALLBACK,2017-01-18,2017-01-18,2021-01-18,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,113.76478318002628,,,,window_18m
17-8714,NAME:departement de la sarthe,NAME_FALLBACK,2017-01-19,2017-01-19,2021-01-19,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,0,113.73193166885677,,,,window_18m
17-2217,NAME:carene,NAME_FALLBACK,2017-01-05,2017-01-05,2017-07-05,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.49277266754270693,17-9629,0.6142590159147321,HIGH,window_18m
17-13004,NAME:centre hospitalier de cholet,NAME_FALLBACK,2017-01-26,2017-01-26,2017-07-26,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.50197109067017,,,,window_18m
17-9361,NAME:chu de nantes,NAME_FALLBACK,2017-01-19,2017-01-19,2021-01-19,2026-07-13,48,48814,DIGITAL_ICT,True,48.0,True,1,50.59132720105124,21-45622,0.375573992862492,MEDIUM,window_18m
17-14505,NAME:ville de laval,NAME_FALLBACK,2017-01-31,2017-01-31,2017-07-31,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.3377135348226,,,,window_18m
17-1971,NAME:maine loire habitat office pub habitat,NAME_FALLBACK,2017-01-06,2017-01-06,2021-01-06,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,114.15900131406045,,,,window_18m
17-14103,NAME:gie des epl de vendee,NAME_FALLBACK,2017-01-30,2017-01-30,2017-07-30,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.37056504599211,,,,window_18m
17-2924,SIRET:25060187900035,RAW_SIRET,2017-01-08,2017-01-08,2021-01-08,2026-07-13,72,72252,DIGITAL_ICT,True,48.0,True,0,114.09329829172142,,,,window_18m
17-13461,NAME:nantes metropole,NAME_FALLBACK,2017-01-29,2017-01-29,2021-01-29,2026-07-13,72,72422,DIGITAL_ICT,True,48.0,True,1,47.63469119579501,21-7561,0.38438418522210704,POTENTIAL,window_18m
17-15162,NAME:arafer,NAME_FALLBACK,2017-01-31,2017-01-31,2021-01-31,2026-07-13,72,72400,DIGITAL_ICT,True,48.0,True,1,48.39027595269382,21-20759,0.42855797142700736,MEDIUM,window_18m
17-3608,NAME:greta loire atlantique,NAME_FALLBACK,2017-01-09,2017-01-09,2017-07-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,114.0604467805519,,,,window_18m
17-3197,NAME:ville de nantes,NAME_FALLBACK,2017-01-10,2017-01-10,2017-07-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,114.02759526938239,,,,window_18m
17-8037,NAME:departement de la sarthe,NAME_FALLBACK,2017-01-17,2017-01-17,2017-07-17,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,1.1826544021024967,17-25692,0.6238407066725069,HIGH,window_18m
17-10496,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2017-01-23,2017-06-20,2019-06-20,2026-07-13,30,30131,DIGITAL_ICT,True,24.0,True,0,113.60052562417872,,,,window_18m
17-7154,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-01-16,2017-01-16,2017-07-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.83048620236531,,,,window_18m
17-12394,NAME:sdegm,NAME_FALLBACK,2017-01-26,2017-01-26,2020-01-26,2026-07-13,32,32571,DIGITAL_ICT,True,36.0,True,0,113.50197109067017,,,,window_18m
17-9072,NAME:vendee eau,NAME_FALLBACK,2017-01-26,2017-05-05,2019-05-05,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,113.50197109067017,,,,window_18m
17-9629,NAME:carene,NAME_FALLBACK,2017-01-20,2017-01-20,2017-07-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,5.978975032851511,17-102568,0.40529108298178745,POTENTIAL,window_18m
17-6085,SIRET:24720013200014,RAW_SIRET,2017-01-15,2017-04-27,2017-10-27,2026-07-13,43,43800,DIGITAL_ICT,True,6.0,True,1,6.2089356110381075,17-105683,0.6098301501359704,HIGH,window_18m
17-6714,SIRET:19490970100303,RAW_SIRET,2017-01-18,2017-04-08,2021-04-08,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,0,113.76478318002628,,,,window_18m
17-4904,NAME:iphv les hauts thebaudieres,NAME_FALLBACK,2017-01-11,2017-01-11,2021-01-11,2026-07-13,48,48822,DIGITAL_ICT,True,48.0,True,0,113.99474375821288,,,,window_18m
17-6000,NAME:ville de saumur,NAME_FALLBACK,2017-01-13,2017-08-29,2018-08-29,2026-07-13,45,45261,DIGITAL_ICT,True,12.0,True,0,113.92904073587385,,,,window_18m
17-14320,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,2017-02-01,2017-02-01,2021-02-01,2026-07-13,72,72514,DIGITAL_ICT,True,48.0,True,0,113.30486202365309,,,,window_18m
17-14986,NAME:chu de nantes,NAME_FALLBACK,2017-02-02,2017-11-03,2021-11-03,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,48.8173455978975,21-26465,0.3910682883718663,POTENTIAL,window_18m
17-23490,NAME:chd vendee,NAME_FALLBACK,2017-02-18,2018-06-07,2022-06-07,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,45.827858081471746,20-152502,0.5169977455005144,HIGH,window_18m
17-15387,NAME:universite de nantes,NAME_FALLBACK,2017-02-01,2017-07-04,2020-01-04,2026-07-13,66,66510,DIGITAL_ICT,True,30.0,True,1,36.596583442838366,20-25372,0.37632211934599397,MEDIUM,window_18m
17-10967,NAME:centre hospitalier paul chapron,NAME_FALLBACK,2017-02-09,2017-02-09,2017-08-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.164257555847569,17-21818,0.6033805717532181,HIGH,window_18m
17-25253,NAME:le grand t - theatre loire-atlantique,NAME_FALLBACK,2017-02-21,2017-02-21,2021-02-21,2026-07-13,48,48952,DIGITAL_ICT,True,48.0,True,0,112.64783180026281,,,,window_18m
17-22310,NAME:ministere budget comptes publics,NAME_FALLBACK,2017-02-14,2017-02-14,2017-08-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,112.87779237844941,,,,window_18m
17-15684,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-02-03,2017-02-03,2021-02-03,2026-07-13,72,72512,DIGITAL_ICT,True,48.0,True,0,113.23915900131406,,,,window_18m
17-20203,NAME:cap atlantique,NAME_FALLBACK,2017-02-10,2017-02-10,2019-02-10,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,1,20.17082785808147,18-144441,0.5636689391235996,HIGH,window_18m
17-17888,NAME:centre hospitalier de saumur,NAME_FALLBACK,2017-02-06,2017-02-06,2017-08-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.14060446780552,,,,window_18m
17-19962,NAME:ecole centrale de nantes,NAME_FALLBACK,2017-02-11,2017-04-13,2020-04-13,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,112.97634691195795,,,,window_18m
17-16255,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,2017-02-06,2017-02-06,2017-08-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,113.14060446780552,,,,window_18m
17-20854,NAME:institut 4 10,NAME_FALLBACK,2017-02-10,2017-02-10,2019-02-10,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,113.00919842312746,,,,window_18m
16-186228,NAME:commune de pornic,NAME_FALLBACK,2017-02-13,2017-02-13,2020-02-13,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,112.91064388961892,,,,window_18m
17-25915,NAME:chu de nantes,NAME_FALLBACK,2017-02-22,2017-02-22,2021-02-22,2026-07-13,48,48900,DIGITAL_ICT,True,48.0,True,1,49.47437582128778,21-45622,0.37374187683721366,MEDIUM,window_18m
