source_notice_id,candidate_notice_id,buyer_key,buyer_key_type,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,variant,threshold_used
16-131495,20-137315,NAME:sdis 85,NAME_FALLBACK,2016-09-08,2020-11-11,50.09855453350854,2021-01-02,1.7082785808147174,0.7152869031975471,0.3214541376085737,0.0,0.6,0.3513306739623875,False,False,1,0.1549675206749919,2,balanced,0.32302169365652333
16-132618,17-74632,NAME:universite de nantes,NAME_FALLBACK,2016-09-09,2017-05-31,8.672798948751643,2017-06-22,0.7227332457293035,0.879544459045116,0.1218182503243441,0.1,0.6,0.3525225023747995,True,True,1,0.0173765201924794,8,balanced,0.32302169365652333
16-135042,21-60721,NAME:nantes metropole,NAME_FALLBACK,2016-09-19,2021-05-05,55.4862023653088,2021-05-05,0.0,1.0,0.0063447125934154,0.1,0.6,0.3422206494076954,True,False,1,0.0076302708996442,19,balanced,0.32302169365652333
16-136139,21-35651,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-09-19,2021-03-19,53.942181340341655,2021-04-05,0.5584756898817346,0.9069207183530442,0.8266876696411269,0.4,0.6,0.6960708639626554,False,False,1,0.3158585664496315,9,balanced,0.32302169365652333
16-137769,17-50845,NAME:nantes metropole,NAME_FALLBACK,2016-09-21,2017-04-11,6.636005256241787,2017-03-21,0.6898817345597897,0.8850197109067017,0.0452099648755839,0.1,0.6,0.3270784154331298,True,False,1,0.003151304297703,17,balanced,0.32302169365652333
16-139147,21-91773,NAME:gie sesam vitale,NAME_FALLBACK,2016-09-25,2021-07-04,57.26018396846255,2021-07-05,0.0328515111695138,0.9945247481384144,0.3372045781737242,1.0,0.6,0.7266527893954071,False,False,1,0.339330151078493,5,balanced,0.32302169365652333
16-139674,20-150503,SIRET:22720002900014,RAW_SIRET,2016-09-26,2020-12-11,50.4927726675427,2021-01-20,1.314060446780552,0.7809899255365746,0.6552610243971904,0.0,1.0,0.5245888399231603,False,False,1,0.2216569004001504,3,balanced,0.32302169365652333
16-141250,16-177041,NAME:centre hospitalier le faouet,NAME_FALLBACK,2016-10-24,2016-12-09,1.5111695137976346,2017-04-24,4.467805519053877,0.2553657468243538,0.8089038417060834,0.1,0.6,0.4369577813032176,True,False,1,0.4369577813032176,1,balanced,0.32302169365652333
16-145577,17-51018,NAME:montrevault-sur-evre,NAME_FALLBACK,2016-10-06,2017-04-11,6.14323258869908,2017-04-06,0.164257555847569,0.9726237406920718,0.1293184356261131,0.1,0.6,0.3784173876421575,True,False,1,0.124903777711602,2,balanced,0.32302169365652333
16-14558,20-13447,NAME:inra angers nantes,NAME_FALLBACK,2016-02-02,2020-01-28,47.83180026281209,2020-07-08,5.321944809461235,0.1130091984231275,0.8000769330090166,1.0,0.6,0.6682792261589376,False,False,1,0.6682792261589376,1,balanced,0.32302169365652333
16-148980,21-86403,NAME:departement de la vendee,NAME_FALLBACK,2016-10-13,2021-06-23,56.30749014454665,2021-03-02,3.712220762155059,0.3812965396408235,0.5862189467997165,0.2,0.6,0.4205007662901066,False,False,1,0.2082266104236824,2,balanced,0.32302169365652333
16-153372,17-53291,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2016-10-20,2017-04-14,5.781865965834428,2017-04-20,0.1971090670170827,0.9671484888304862,0.0594208767612698,0.1,0.6,0.352584429074066,True,False,1,0.352584429074066,1,balanced,0.32302169365652333
16-153632,17-54861,NAME:ville d orvault,NAME_FALLBACK,2016-10-20,2017-04-21,6.011826544021025,2017-04-20,0.0328515111695138,0.9945247481384144,0.0045822095144824,0.1,0.6,0.3402349603646724,True,False,1,0.0196868422502833,4,balanced,0.32302169365652333
16-155479,19-55110,NAME:nantes metropole,NAME_FALLBACK,2016-10-27,2019-04-11,29.43495400788436,2019-04-08,0.0985545335085413,0.9835742444152432,0.2256041486166851,0.0,0.6,0.3848550131196506,False,True,1,0.0598038799782677,16,balanced,0.32302169365652333
16-16005,16-106116,NAME:ville d orvault,NAME_FALLBACK,2016-02-03,2016-07-13,5.289093298291721,2016-08-03,0.6898817345597897,0.8850197109067017,0.2896682584055642,0.1,0.6,0.4126388181686229,True,False,1,0.0567177941392391,7,balanced,0.32302169365652333
16-170680,20-118996,NAME:chu de nantes,NAME_FALLBACK,2016-11-25,2020-10-01,46.1892247043364,2020-11-25,1.8068331143232588,0.6988611476127902,0.0346886508794372,0.6,0.6,0.4268563147110005,False,False,1,0.0546765939922478,10,balanced,0.32302169365652333
16-175178,18-31687,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-12-06,2018-03-08,15.013140604467806,2018-03-14,0.1971090670170827,0.9671484888304862,0.112879045907049,0.1,0.6,0.3712947882750887,True,False,1,0.0373116190801998,12,balanced,0.32302169365652333
16-182034,21-38984,NAME:sdis 44,NAME_FALLBACK,2016-12-22,2021-03-23,50.98554533508541,2021-04-09,0.5584756898817346,0.9069207183530442,0.0062320694384734,0.6,0.6,0.4689114038917267,False,False,1,0.1884470027556925,2,balanced,0.32302169365652333
16-183156,21-88219,SIRET:22720002900014,RAW_SIRET,2016-12-23,2021-06-30,54.204993429697765,2021-04-28,2.0696452036793693,0.6550591327201052,0.1210403931670246,0.4,1.0,0.4261289207884849,False,False,1,0.1439235462513173,4,balanced,0.32302169365652333
16-183461,17-155110,NAME:commune de nantes,NAME_FALLBACK,2016-12-22,2017-11-03,10.38107752956636,2017-12-22,1.609724047306176,0.731712658782304,0.7581088251319217,0.1,0.6,0.5382662534917485,True,False,1,0.3165948269242699,2,balanced,0.32302169365652333
16-20762,20-65753,SIRET:23440003400026,RAW_SIRET,2016-02-11,2020-05-20,51.24835742444152,2020-07-14,1.8068331143232588,0.6988611476127902,0.6466803941803279,1.0,1.0,0.8010534248663123,False,False,1,0.3648479562726762,9,balanced,0.32302169365652333
16-25268,19-34512,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2016-02-22,2019-03-06,36.399474375821285,2019-02-22,0.3942181340341655,0.9342969776609724,0.0386839218924681,0.2,0.6,0.367113617077607,False,False,1,0.0187512783301143,2,balanced,0.32302169365652333
16-26598,20-25157,NAME:departement de la sarthe,NAME_FALLBACK,2016-02-23,2020-02-18,47.83180026281209,2020-02-23,0.164257555847569,0.9726237406920718,0.1076230845425683,0.0,0.6,0.3408240147629168,False,False,1,0.0246386333771353,9,balanced,0.32302169365652333
16-30963,20-70265,SIRET:22850001300658,RAW_SIRET,2016-03-03,2020-05-31,50.91984231274638,2020-06-18,0.5913272010512484,0.9014454664914586,0.8428459890164385,1.0,1.0,0.920357462778618,False,False,1,0.5881520313287714,12,balanced,0.32302169365652333
16-31513,16-128178,NAME:nantes metropole,NAME_FALLBACK,2016-03-07,2016-09-02,5.88042049934297,2016-09-07,0.164257555847569,0.9726237406920718,0.0890469747512014,0.1,0.6,0.3643223763359384,True,False,1,0.0059521537524728,20,balanced,0.32302169365652333
16-32344,20-125567,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-03-04,2020-10-15,55.38764783180026,2020-07-14,3.055190538764783,0.4908015768725361,0.2120632104427469,0.4,0.6,0.3769225178730954,False,False,1,0.108843721207164,4,balanced,0.32302169365652333
16-32977,20-52846,NAME:sdis de la mayenne,NAME_FALLBACK,2016-03-08,2020-04-17,49.31011826544021,2020-03-08,1.314060446780552,0.7809899255365746,0.2205391935074646,0.6,0.6,0.5124361991117563,False,False,1,0.5124361991117563,1,balanced,0.32302169365652333
16-33283,20-32203,NAME:nantes metropole,NAME_FALLBACK,2016-03-10,2020-03-06,47.8646517739816,2020-03-10,0.1314060446780552,0.9780989925536576,0.0496041900867797,0.2,0.6,0.3818862146687873,False,False,1,0.0065369354839024,24,balanced,0.32302169365652333
16-33632,20-26585,NAME:nantes metropole,NAME_FALLBACK,2016-03-11,2020-02-23,47.43758212877792,2020-03-11,0.5584756898817346,0.9069207183530442,0.1891840822584344,0.4,0.6,0.4729446083787131,False,False,1,0.0404148476664126,24,balanced,0.32302169365652333
16-35152,20-93634,NAME:departement de la sarthe,NAME_FALLBACK,2016-03-11,2020-07-22,52.36530880420499,2020-08-17,0.8541392904073587,0.8576434515987735,0.0536244680690044,0.2,0.6,0.3531794267238449,False,False,1,0.2309345734605948,2,balanced,0.32302169365652333
16-37108,17-55087,NAME:nantes metropole,NAME_FALLBACK,2016-03-16,2017-04-21,13.173455978975031,2017-03-29,0.7555847568988173,0.8740692071835304,0.3691385033553179,0.1,0.6,0.4377157779702438,True,False,1,0.0051841224626112,17,balanced,0.32302169365652333
16-40880,20-96600,NAME:universite de nantes,NAME_FALLBACK,2016-03-22,2020-07-29,52.23390275952693,2020-06-27,1.0512483574244416,0.8247919404292597,0.1010947368301338,0.2,0.6,0.3615811429978617,False,False,1,0.015166626035134,6,balanced,0.32302169365652333
16-42023,19-34598,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2016-03-24,2019-03-05,35.34822601839684,2019-03-24,0.6241787122207622,0.8959702146298729,0.1813052658927415,0.0,0.6,0.3474493967199277,False,False,1,0.0036426829010289,4,balanced,0.32302169365652333
16-45870,19-127477,NAME:angers loire metropole,NAME_FALLBACK,2016-03-30,2020-05-02,49.08015768725361,2020-03-30,1.0840998685939554,0.8193166885676741,0.2338108003518961,0.4,0.6,0.4666629522650822,False,False,1,0.1065444714416665,9,balanced,0.32302169365652333
16-47620,20-58079,SIRET:22850001300658,RAW_SIRET,2016-03-31,2020-04-30,48.98160315374507,2020-09-08,4.303547963206308,0.282742006132282,0.8499638900119718,1.0,1.0,0.7681728630372606,False,False,1,0.4882100947499194,9,balanced,0.32302169365652333
16-48016,19-80203,NAME:universite de nantes,NAME_FALLBACK,2016-03-31,2019-05-24,37.74638633377136,2019-07-22,1.938239159001314,0.6769601401664477,0.2393826857744367,0.2,0.6,0.3730239750626647,False,False,1,0.0880228597463346,4,balanced,0.32302169365652333
16-49246,16-137769,NAME:nantes metropole,NAME_FALLBACK,2016-04-12,2016-09-21,5.321944809461235,2016-10-12,0.6898817345597897,0.8850197109067017,0.0683231496456771,0.1,0.6,0.3351680301026624,True,False,1,0.0084928108304073,17,balanced,0.32302169365652333
16-49315,16-153372,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2016-04-05,2016-10-20,6.504599211563732,2016-10-05,0.4927726675427069,0.9178712220762156,0.8869043965083023,0.1,0.6,0.6298843442969597,True,False,1,0.6298843442969597,1,balanced,0.32302169365652333
16-54197,20-49949,NAME:nantes metropole,NAME_FALLBACK,2016-04-17,2020-04-30,48.42312746386334,2020-04-17,0.4270696452036793,0.9288217257993868,0.02761035066845,0.2,0.6,0.3618690541838042,False,False,1,0.0526927250040093,24,balanced,0.32302169365652333
16-54370,20-49949,NAME:nantes metropole,NAME_FALLBACK,2016-04-17,2020-04-30,48.42312746386334,2020-04-17,0.4270696452036793,0.9288217257993868,0.0241265166877805,0.2,0.6,0.3606497122905699,False,False,1,0.0551330885930935,24,balanced,0.32302169365652333
16-57014,16-155479,NAME:nantes metropole,NAME_FALLBACK,2016-04-20,2016-10-27,6.241787122207621,2016-10-20,0.2299605781865965,0.9616732369689006,0.1471493482471101,0.1,0.6,0.3819205811287137,True,False,1,0.0477829727707917,16,balanced,0.32302169365652333
16-57562,19-127477,NAME:angers loire metropole,NAME_FALLBACK,2016-04-25,2020-05-02,48.22601839684625,2020-04-25,0.2299605781865965,0.9616732369689006,0.0324914865055347,0.4,0.6,0.4317903295191623,False,False,1,0.0337542865948178,9,balanced,0.32302169365652333
16-58728,20-96600,NAME:universite de nantes,NAME_FALLBACK,2016-04-22,2020-07-29,51.21550591327201,2020-06-27,1.0512483574244416,0.8247919404292597,0.0985763433090058,0.2,0.6,0.3606997052654669,False,False,1,0.0147944808747705,6,balanced,0.32302169365652333
16-61484,20-125567,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-05-01,2020-10-15,53.482260183968464,2020-09-21,0.7884362680683311,0.8685939553219448,0.1968697545025607,0.0,0.6,0.3460529029063824,False,False,1,0.0344400563380697,5,balanced,0.32302169365652333
16-62960,20-96600,NAME:universite de nantes,NAME_FALLBACK,2016-05-02,2020-07-29,50.88699080157687,2020-07-27,0.0657030223390276,0.9890494962768288,0.1348277968071982,0.0,0.6,0.3544521029517266,False,True,1,0.0350374825134677,6,balanced,0.32302169365652333
16-63342,17-143219,NAME:nantes metropole,NAME_FALLBACK,2016-05-07,2017-10-11,17.1484888304862,2017-10-21,0.328515111695138,0.9452474813841436,0.0354515579585174,0.1,0.6,0.338719915631517,True,False,1,0.0311041454681622,30,balanced,0.32302169365652333
16-65767,16-92246,NAME:lycee general et technologique livet,NAME_FALLBACK,2016-05-06,2016-06-22,1.5440210249671484,2016-11-06,4.50065703022339,0.2498904949627682,0.6159128530571336,0.1,0.6,0.3680421223106888,True,False,1,0.3680421223106888,1,balanced,0.32302169365652333
16-68218,18-101350,NAME:universite de nantes,NAME_FALLBACK,2016-05-14,2018-07-20,26.182654402102497,2018-07-21,0.0328515111695138,0.9945247481384144,0.1705809109342438,0.4,0.6,0.4883345058615889,False,False,1,0.2267582263250265,8,balanced,0.32302169365652333
16-68672,16-151274,NAME:ecole centrale de nantes,NAME_FALLBACK,2016-05-12,2016-10-19,5.256241787122208,2016-11-12,0.7884362680683311,0.8685939553219448,0.274669025017566,0.1,0.6,0.4032826475866343,True,False,1,0.1379828841110963,3,balanced,0.32302169365652333
16-70203,20-96600,NAME:universite de nantes,NAME_FALLBACK,2016-05-17,2020-07-29,50.39421813403416,2020-07-27,0.0657030223390276,0.9890494962768288,0.0205248197626014,0.2,0.6,0.3744460609861176,False,False,1,0.0046827371375881,6,balanced,0.32302169365652333
16-70219,20-66280,NAME:angers loire metropole,NAME_FALLBACK,2016-05-17,2020-05-28,48.35742444152431,2020-05-17,0.3613666228646517,0.939772229522558,0.081131387131054,0.4,0.6,0.4433390428765084,False,False,1,0.0183443143148935,7,balanced,0.32302169365652333
16-70307,16-168154,NAME:angers loire metropole,NAME_FALLBACK,2016-05-17,2016-11-21,6.176084099868594,2016-11-17,0.1314060446780552,0.9780989925536576,0.0047199310129315,0.1,0.6,0.3361767239929404,True,False,1,0.0335180880218548,7,balanced,0.32302169365652333
16-72442,21-15299,NAME:chu de nantes,NAME_FALLBACK,2016-05-22,2021-02-04,56.47174770039422,2020-12-17,1.609724047306176,0.731712658782304,0.0735109959705431,0.4,0.6,0.3886570132852661,False,False,1,0.0689287810279194,10,balanced,0.32302169365652333
16-72521,16-113197,NAME:ville de noirmoutier,NAME_FALLBACK,2016-05-19,2016-07-27,2.266754270696452,2016-11-19,3.7779237844940874,0.3703460359176522,0.70102656847839,0.1,0.6,0.4279458079468495,True,False,1,0.4279458079468495,1,balanced,0.32302169365652333
16-73142,20-96618,NAME:ch le mans,NAME_FALLBACK,2016-05-20,2020-07-29,50.29566360052562,2020-08-02,0.1314060446780552,0.9780989925536576,0.106658146552907,0.0,0.6,0.3418550994319318,False,False,1,0.0257996825650236,6,balanced,0.32302169365652333
16-73215,20-26328,NAME:nantes metropole,NAME_FALLBACK,2016-05-23,2020-02-21,44.97371879106439,2020-05-23,3.0223390275952693,0.4962768287341218,0.0327184537978388,1.0,0.6,0.495520666012774,False,False,1,0.1214614518665176,24,balanced,0.32302169365652333
16-73358,19-114994,NAME:ville du mans,NAME_FALLBACK,2016-05-23,2019-07-23,37.97634691195795,2019-07-05,0.5913272010512484,0.9014454664914586,0.1644031706300635,0.0,0.6,0.3429024763433869,False,False,1,0.3429024763433869,1,balanced,0.32302169365652333
16-7712,20-6485,NAME:cnieg,NAME_FALLBACK,2016-01-18,2020-01-19,48.02890932982917,2020-07-11,5.716162943495401,0.0473061760840999,0.8774841651582068,0.2,0.6,0.4389460018263973,False,False,1,0.1367486206889614,3,balanced,0.32302169365652333
16-77563,19-160018,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,2016-05-30,2019-10-21,40.70302233902759,2019-05-30,4.730617608409987,0.2115637319316688,0.442606487124986,1.0,0.6,0.5678032034766622,False,False,1,0.5678032034766622,1,balanced,0.32302169365652333
16-82782,19-99589,NAME:mairie de bauge en anjou,NAME_FALLBACK,2016-06-08,2019-06-30,36.69513797634691,2019-06-08,0.7227332457293035,0.879544459045116,0.3555270458196312,0.0,0.6,0.4043205807981499,False,False,1,0.4043205807981499,1,balanced,0.32302169365652333
16-84729,20-135543,NAME:departement de la vendee,NAME_FALLBACK,2016-06-09,2020-11-04,52.858081471747695,2020-10-04,1.0183968462549278,0.8302671922908453,1.0000000000000002,1.0,0.6,0.9175667980727114,False,False,1,0.9175667980727114,1,balanced,0.32302169365652333
16-85619,19-174098,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-06-13,2019-11-21,41.26149802890933,2019-12-07,0.5256241787122208,0.9123959702146298,0.2681435542811683,0.0,0.6,0.3819492365520663,False,True,1,0.0106004636748722,5,balanced,0.32302169365652333
16-85662,21-16505,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2016-06-13,2021-02-06,55.81471747700394,2020-11-03,3.1208935611038107,0.4798510731493649,0.2753132238183152,0.4,0.6,0.3963223966237515,False,False,1,0.0407837097119371,6,balanced,0.32302169365652333
16-87909,18-103711,NAME:cmar pays de la loire,NAME_FALLBACK,2016-06-19,2018-07-22,25.065703022339022,2018-11-12,3.712220762155059,0.3812965396408235,0.2680564527541211,0.4,0.6,0.3691438933741482,False,False,1,0.0954534166289884,2,balanced,0.32302169365652333
16-9086,19-70735,SIRET:22720002900014,RAW_SIRET,2016-01-20,2019-05-05,39.45466491458607,2019-04-30,0.164257555847569,0.9726237406920718,0.0904868252147159,0.0,1.0,0.3748263239981685,False,False,1,0.0640671183440017,4,balanced,0.32302169365652333
16-96174,20-138135,SIRET:23440003400026,RAW_SIRET,2016-06-30,2020-11-12,52.43101182654402,2020-12-22,1.314060446780552,0.7809899255365746,0.2914610231874882,0.0,1.0,0.3972588394997645,False,False,1,0.0111168538641112,7,balanced,0.32302169365652333
16-96425,16-108742,NAME:cap atlantique,NAME_FALLBACK,2016-06-29,2016-07-20,0.6898817345597897,2016-12-29,5.321944809461235,0.1130091984231275,0.9769388828821984,0.1,0.6,0.4601809086145513,True,False,1,0.1669794877729359,3,balanced,0.32302169365652333
16-98835,20-65717,NAME:association e-toile,NAME_FALLBACK,2016-07-09,2020-05-20,46.353482260183966,2020-07-09,1.6425755584756898,0.7262374069207184,0.02371362188975,1.0,0.6,0.549859119391592,False,True,1,0.549859119391592,1,balanced,0.32302169365652333
17-102039,21-103501,NAME:departement de la sarthe,NAME_FALLBACK,2017-07-17,2021-07-23,48.19316688567674,2021-07-17,0.1971090670170827,0.9671484888304862,0.0435191534610503,0.4,0.6,0.4370188259189891,False,False,1,0.1859380980583163,3,balanced,0.32302169365652333
17-102482,21-113953,NAME:chu de nantes,NAME_FALLBACK,2017-07-18,2021-08-20,49.08015768725361,2021-07-18,1.0840998685939554,0.8193166885676741,0.1282195203196117,1.0,0.6,0.6097060042537827,False,False,1,0.0164257555847568,12,balanced,0.32302169365652333
17-102708,21-67771,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-07-18,2021-05-22,46.12352168199737,2021-07-18,1.8725361366622864,0.687910643889619,0.1911593283082296,0.2,0.6,0.3588834258802851,False,False,1,0.0219700674566334,8,balanced,0.32302169365652333
17-104238,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-20,2021-06-10,46.68199737187911,2021-07-20,1.314060446780552,0.7809899255365746,0.0299937374628336,1.0,0.6,0.5657452894961355,False,False,1,0.1726352637314895,10,balanced,0.32302169365652333
17-105380,18-47589,NAME:universite de nantes,NAME_FALLBACK,2017-07-21,2018-04-08,8.5742444152431,2018-04-27,0.6241787122207622,0.8959702146298729,0.636574463682888,0.1,0.6,0.536793615946479,True,False,1,0.1898986281939073,9,balanced,0.32302169365652333
17-105440,19-21908,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-23,2019-02-13,18.725361366622863,2019-01-24,0.657030223390276,0.8904949627682873,0.1877887391895832,0.0,0.6,0.348349799408426,False,False,1,0.0027973087290783,9,balanced,0.32302169365652333
17-105683,19-105444,SIRET:24720013200014,RAW_SIRET,2017-07-23,2019-07-10,23.554533508541397,2019-07-05,0.164257555847569,0.9726237406920718,0.0172420381318792,0.0,1.0,0.3491906485191757,False,False,1,0.3491906485191757,1,balanced,0.32302169365652333
17-106009,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-07-26,2022-02-24,54.993429697766096,2021-12-09,2.5295663600525624,0.5784056066579062,0.0689431677154605,1.0,0.6,0.5287315103648877,False,False,1,0.1880412759059399,20,balanced,0.32302169365652333
17-106054,21-153479,NAME:nantes metropole,NAME_FALLBACK,2017-07-26,2021-11-19,51.80683311432325,2021-12-09,0.657030223390276,0.8904949627682873,0.0936472432595715,0.1,0.6,0.3454002758329218,True,False,1,0.0076496769000776,20,balanced,0.32302169365652333
17-107265,17-123168,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-26,2017-09-01,1.2155059132720103,2018-01-26,4.829172141918528,0.195137976346912,0.937232644094338,0.1,0.6,0.4668159195197462,True,False,1,0.170903229015647,10,balanced,0.32302169365652333
17-10967,17-21818,NAME:centre hospitalier paul chapron,NAME_FALLBACK,2017-02-09,2017-02-14,0.164257555847569,2017-08-09,5.781865965834428,0.0363556723609286,0.9819550449232588,0.1,0.6,0.4427731838133728,True,False,1,0.1258355082041906,3,balanced,0.32302169365652333
17-110921,21-148535,NAME:ecole centrale de nantes,NAME_FALLBACK,2017-08-04,2021-11-08,51.14980289093298,2022-01-06,1.938239159001314,0.6769601401664477,0.3401527483552513,0.1,0.6,0.3782934969659499,True,False,1,0.1678855626087364,2,balanced,0.32302169365652333
17-111330,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-08-11,2022-02-24,54.46780551905388,2022-01-31,0.7884362680683311,0.8685939553219448,0.8240892640760799,1.0,0.6,0.8655797312571141,False,False,1,0.3551361477214865,16,balanced,0.32302169365652333
17-114118,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-10,2022-02-19,54.33639947437582,2022-02-01,0.5913272010512484,0.9014454664914586,0.0457831599421869,0.2,0.6,0.36138547260263,False,True,1,0.0140614222633305,7,balanced,0.32302169365652333
17-114542,17-152907,NAME:commune de saint jean de monts,NAME_FALLBACK,2017-08-09,2017-10-27,2.59526938239159,2018-02-09,3.4494086727989486,0.4250985545335085,1.0,0.1,0.6,0.546274638633377,True,False,1,0.0938946164095596,2,balanced,0.32302169365652333
17-117075,21-133433,NAME:syndicat mixte pour le dvlpt numerique,NAME_FALLBACK,2017-08-17,2021-10-05,49.60578186596583,2021-08-17,1.609724047306176,0.731712658782304,0.8717147511481117,1.0,0.6,0.8480283275974152,False,False,1,0.8480283275974152,1,balanced,0.32302169365652333
17-118765,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-22,2022-02-19,53.942181340341655,2022-01-11,1.281208935611038,0.7864651773981604,0.4672986888354723,0.2,0.6,0.4801708354419554,False,False,1,0.1721402781996239,7,balanced,0.32302169365652333
17-118982,18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-08-23,2018-01-16,4.796320630749015,2018-02-23,1.2483574244415243,0.791940429259746,0.838507500308978,0.1,0.6,0.5814627324230788,True,False,1,0.0497104278398725,2,balanced,0.32302169365652333
17-120212,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-25,2022-01-19,52.82522996057818,2022-01-18,0.0328515111695138,0.9945247481384144,0.0101881876771852,0.2,0.6,0.3721970527216184,False,True,1,0.0038986320563588,7,balanced,0.32302169365652333
17-120545,21-133662,NAME:e-collectivites vendee,NAME_FALLBACK,2017-08-27,2021-10-08,49.37582128777924,2022-01-04,2.890932982917214,0.5181778361804643,0.9999999999999996,0.0,0.6,0.5395444590451159,False,False,1,0.5395444590451159,1,balanced,0.32302169365652333
17-121705,17-152907,NAME:commune de saint jean de monts,NAME_FALLBACK,2017-08-29,2017-10-27,1.938239159001314,2018-02-28,4.073587385019711,0.3210687691633814,0.962472424425224,0.1,0.6,0.5071325408396736,True,False,1,0.5071325408396736,1,balanced,0.32302169365652333
17-123168,18-52915,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-09-01,2018-04-17,7.490144546649145,2018-03-01,1.5440210249671484,0.7426631625054753,0.1788415032323072,0.1,0.6,0.3382603167576763,True,False,1,0.0480389431441819,10,balanced,0.32302169365652333
17-129614,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-12-21,2022-02-24,50.13140604467805,2021-12-21,2.135348226018397,0.6441086289969338,0.1919483463916205,1.0,0.6,0.5882090784863006,False,False,1,0.1894877474991724,19,balanced,0.32302169365652333
17-129931,22-48493,NAME:cmar pays de la loire,NAME_FALLBACK,2017-09-17,2022-04-04,54.533508541392905,2022-03-29,0.1971090670170827,0.9671484888304862,0.0075562642231473,0.1,0.6,0.3344318146857231,True,False,1,0.1059567683348649,2,balanced,0.32302169365652333
17-13461,21-7561,NAME:nantes metropole,NAME_FALLBACK,2017-01-29,2021-01-18,47.63469119579501,2021-01-29,0.3613666228646517,0.939772229522558,0.0554376174149349,0.2,0.6,0.3743462234758667,False,False,1,0.0088874379056809,20,balanced,0.32302169365652333
17-134974,18-73911,NAME:ville de bouchemaine,NAME_FALLBACK,2017-09-25,2018-06-07,8.377135348226018,2018-03-25,2.431011826544021,0.5948313622426631,0.5293068262564441,0.1,0.6,0.4239652297504212,True,False,1,0.4239652297504212,1,balanced,0.32302169365652333
17-139193,21-83160,NAME:angers loire metropole,NAME_FALLBACK,2017-10-04,2021-06-25,44.67805519053877,2021-10-04,3.3180026281208934,0.4469995619798511,0.2258394447944115,0.8,0.6,0.4907936961730068,False,False,1,0.0634045217749834,5,balanced,0.32302169365652333
17-140377,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-05,2022-01-19,51.47831800262812,2022-01-11,0.2628120893561104,0.9561979851073148,0.009636500440054,0.4,0.6,0.4224222714308476,False,False,1,0.0119550344927759,7,balanced,0.32302169365652333
17-140948,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-08,2022-02-19,52.3981603153745,2022-02-01,0.5913272010512484,0.9014454664914586,0.0445758359508697,0.2,0.6,0.360962909205669,False,True,1,0.01480359334863,7,balanced,0.32302169365652333
17-142035,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-11,2022-02-19,52.29960578186597,2022-02-01,0.5913272010512484,0.9014454664914586,0.0196583368977322,0.2,0.6,0.3522417845370709,False,True,1,0.044987790384742,7,balanced,0.32302169365652333
17-143219,18-53804,NAME:nantes metropole,NAME_FALLBACK,2017-10-11,2018-04-22,6.340341655716163,2018-04-11,0.3613666228646517,0.939772229522558,0.2759232519465056,0.1,0.6,0.4215161955619164,True,False,1,0.0496829158112655,26,balanced,0.32302169365652333
17-143241,22-154717,NAME:nantes metropole,NAME_FALLBACK,2017-10-15,2022-11-23,61.26806833114323,2022-10-04,1.6425755584756898,0.7262374069207184,0.5069348958432437,1.0,0.6,0.7189865652753149,False,True,1,0.0883963746545599,15,balanced,0.32302169365652333
17-146735,18-57746,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-10-17,2018-04-25,6.241787122207621,2018-04-17,0.2628120893561104,0.9561979851073148,0.0448355912397823,0.1,0.6,0.3447419532107525,True,False,1,0.0273428289497095,6,balanced,0.32302169365652333
