source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_l1_source,buyer_key_l1_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_l2,candidate_buyer_siren_l2,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
15-83632,15-111481,2015-06-03,2015-07-20,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,1.5440210249671484,2015-12-03,4.467805519053877,0.25536574682435387,0.0509124077578268,0.0,0.75,0.15666077942132786,False,False,7,9,0.392063975562724
15-83632,15-95253,2015-06-03,2015-06-22,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,0.6241787122207622,2015-12-03,5.387647831800263,0.10205869469995621,0.022178790055613334,0.0,0.75,0.10827725019445372,False,False,8,9,0.392063975562724
15-83632,15-86218,2015-06-03,2015-06-05,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,0.0657030223390276,2015-12-03,5.946123521681997,0.008979413053000429,0.02257448927177236,0.0,0.75,0.08514592450837044,False,False,9,9,0.392063975562724
15-84820,16-57014,2015-06-04,2016-04-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.54533508541393,2016-05-14,0.7884362680683311,0.8685939553219448,0.2391239792904391,0.1,0.6,0.3908418815821399,True,False,1,23,0.054335099627193295
15-84820,16-71885,2015-06-04,2016-05-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.629434954007884,2016-05-14,0.2956636005256242,0.9507227332457293,0.025217424695755098,0.1,0.6,0.3365067819549466,True,False,2,23,0.054335099627193295
15-84820,16-63342,2015-06-04,2016-05-07,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.103810775295663,2016-05-14,0.22996057818659657,0.9616732369689006,0.06608693561196448,0.0,0.6,0.3235487367064127,False,False,3,23,0.054335099627193295
15-84820,16-80903,2015-06-04,2016-06-03,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.990801576872537,2016-05-14,0.657030223390276,0.8904949627682873,0.02311288713756914,0.1,0.6,0.32071325119022104,True,False,4,23,0.054335099627193295
15-84820,16-31513,2015-06-04,2016-03-07,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.099868593955321,2016-05-14,2.2339027595269383,0.6276828734121769,0.2039782865663293,0.1,0.6,0.3183131186512595,True,False,5,23,0.054335099627193295
15-84820,16-37108,2015-06-04,2016-03-16,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.395532194480946,2016-05-14,1.9382391590013142,0.6769601401664476,0.24788962916553203,0.0,0.6,0.31600140524954806,False,False,6,23,0.054335099627193295
15-84820,16-54197,2015-06-04,2016-04-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.446780551905388,2016-05-14,0.8869908015768725,0.8521681997371879,0.11319778593919773,0.0,0.6,0.31266127501301616,False,False,7,23,0.054335099627193295
15-84820,16-73215,2015-06-04,2016-05-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.629434954007884,2016-05-14,0.2956636005256242,0.9507227332457293,0.023818920114561305,0.0,0.6,0.30601730535152877,False,False,8,23,0.054335099627193295
15-84820,16-49246,2015-06-04,2016-04-12,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.28252299605782,2016-05-14,1.0512483574244416,0.8247919404292597,0.025181460094342616,0.1,0.6,0.30501149614033485,True,False,9,23,0.054335099627193295
15-84820,16-54370,2015-06-04,2016-04-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.446780551905388,2016-05-14,0.8869908015768725,0.8521681997371879,0.08740638481220556,0.0,0.6,0.3036342846185689,False,False,10,23,0.054335099627193295
15-84820,16-33632,2015-06-04,2016-03-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.231274638633376,2016-05-14,2.102496714848883,0.6495838808585195,0.15379922874562585,0.0,0.6,0.2762257002755989,False,False,11,23,0.054335099627193295
15-84820,16-103833,2015-06-04,2016-07-13,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.304862023653088,2016-05-14,1.971090670170828,0.6714848883048621,0.12465486818844318,0.0,0.6,0.2715004259421706,False,False,12,23,0.054335099627193295
15-84820,16-33283,2015-06-04,2016-03-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.198423127463863,2016-05-14,2.135348226018397,0.6441086289969338,0.06830441383895162,0.0,0.6,0.24493370209286652,False,False,13,23,0.054335099627193295
15-84820,16-102715,2015-06-04,2016-07-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.23915900131406,2016-05-14,1.9053876478318004,0.6824353920280333,0.017830323907168655,0.0,0.6,0.23684946137451734,False,False,14,23,0.054335099627193295
15-84820,16-137769,2015-06-04,2016-09-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.604467805519054,2016-05-14,4.270696452036794,0.28821725799386766,0.1990481119133762,0.1,0.6,0.23172115366814858,True,False,15,23,0.054335099627193295
15-84820,16-128178,2015-06-04,2016-09-02,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,14.98028909329829,2016-05-14,3.6465177398160313,0.39224704336399474,0.028031218925826575,0.1,0.6,0.197872687465038,True,False,16,23,0.054335099627193295
15-84820,15-192356,2015-06-04,2015-12-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.668856767411301,2016-05-14,4.664914586070959,0.22251423565484008,0.22628595210964894,0.0,0.6,0.19482864215208714,False,False,17,23,0.054335099627193295
15-84820,16-128161,2015-06-04,2016-09-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.210249671484888,2016-05-14,3.8764783180026283,0.35392028033289524,0.11026662091647389,0.0,0.6,0.18707338740398965,False,False,18,23,0.054335099627193295
15-84820,16-135042,2015-06-04,2016-09-19,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.538764783180026,2016-05-14,4.204993429697766,0.29916776171703896,0.027374830761946283,0.0,0.6,0.14437313119594092,False,False,19,23,0.054335099627193295
15-84820,16-155479,2015-06-04,2016-10-27,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,16.78712220762155,2016-05-14,5.45335085413929,0.09110819097678491,0.1544133674694185,0.0,0.6,0.1368217263584927,False,False,20,23,0.054335099627193295
15-84820,15-178791,2015-06-04,2015-11-30,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.88042049934297,2016-05-14,5.45335085413929,0.09110819097678491,0.06041916270127538,0.0,0.6,0.1039237546896426,False,False,21,23,0.054335099627193295
15-84820,16-153330,2015-06-04,2016-10-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,16.754270696452036,2016-05-14,5.4204993429697765,0.09658344283837061,0.02887019056538849,0.0,0.6,0.09425042740747862,False,False,22,23,0.054335099627193295
15-84820,15-175210,2015-06-04,2015-11-19,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.519053876478318,2016-05-14,5.814717477003942,0.03088042049934303,0.04552201628045485,0.0,0.6,0.08365281082299496,False,False,23,23,0.054335099627193295
15-84881,16-103833,2015-06-04,2016-07-13,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.304862023653088,2016-06-14,0.9526938239159002,0.8412176960140166,0.24500315191794217,0.2,0.6,0.41605552717478395,False,False,1,21,0.07195990478143255
15-84881,16-80903,2015-06-04,2016-06-03,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.990801576872537,2016-06-14,0.36136662286465177,0.939772229522558,0.05472161432203397,0.1,0.6,0.3440956223933514,True,False,2,21,0.07195990478143255
15-84881,16-57014,2015-06-04,2016-04-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.54533508541393,2016-06-14,1.8068331143232588,0.6988611476127902,0.2125411529562052,0.1,0.6,0.33910469043786934,True,False,3,21,0.07195990478143255
15-84881,16-54197,2015-06-04,2016-04-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.446780551905388,2016-06-14,1.9053876478318004,0.6824353920280333,0.1238807850174369,0.2,0.6,0.3339671227631112,False,False,4,21,0.07195990478143255
15-84881,16-54370,2015-06-04,2016-04-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.446780551905388,2016-06-14,1.9053876478318004,0.6824353920280333,0.11426346680747321,0.2,0.6,0.3306010613896239,False,False,5,21,0.07195990478143255
15-84881,16-71885,2015-06-04,2016-05-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.629434954007884,2016-06-14,0.7227332457293035,0.879544459045116,0.011014613772015328,0.1,0.6,0.31374122958148437,True,False,6,21,0.07195990478143255
15-84881,16-102715,2015-06-04,2016-07-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.23915900131406,2016-06-14,0.8869908015768725,0.8521681997371879,0.04626134725424101,0.0,0.6,0.2892335214732813,False,False,7,21,0.07195990478143255
15-84881,16-73215,2015-06-04,2016-05-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.629434954007884,2016-06-14,0.7227332457293035,0.879544459045116,0.00784976132397049,0.0,0.6,0.28263353122466867,False,False,8,21,0.07195990478143255
15-84881,16-33632,2015-06-04,2016-03-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.231274638633376,2016-06-14,3.1208935611038107,0.4798510731493649,0.2922913356755485,0.0,0.6,0.2822647357737832,False,False,9,21,0.07195990478143255
15-84881,16-49246,2015-06-04,2016-04-12,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.28252299605782,2016-06-14,2.0696452036793693,0.6550591327201052,0.04934316224175337,0.1,0.6,0.27103488996464,True,False,10,21,0.07195990478143255
15-84881,16-63342,2015-06-04,2016-05-07,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.103810775295663,2016-06-14,1.2483574244415243,0.791940429259746,0.030234545501143288,0.0,0.6,0.26856719824033665,False,False,11,21,0.07195990478143255
15-84881,16-37108,2015-06-04,2016-03-16,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.395532194480946,2016-06-14,2.9566360052562417,0.5072273324572931,0.22213948751859575,0.0,0.6,0.2645556537458318,False,False,12,21,0.07195990478143255
15-84881,16-31513,2015-06-04,2016-03-07,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.099868593955321,2016-06-14,3.252299605781866,0.4579500657030223,0.17007665201733155,0.1,0.6,0.2640143446318216,True,False,13,21,0.07195990478143255
15-84881,16-153330,2015-06-04,2016-10-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,16.754270696452036,2016-06-14,4.402102496714849,0.26631625054752517,0.0041302190655551916,0.4,0.6,0.2480246393098256,False,False,14,21,0.07195990478143255
15-84881,16-128178,2015-06-04,2016-09-02,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,14.98028909329829,2016-06-14,2.628120893561104,0.5619798510731493,0.025830535486234284,0.1,0.6,0.2395356501884693,True,False,15,21,0.07195990478143255
15-84881,16-137769,2015-06-04,2016-09-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.604467805519054,2016-06-14,3.252299605781866,0.4579500657030223,0.0372174814428975,0.1,0.6,0.2175136349307697,True,False,16,21,0.07195990478143255
15-84881,15-192356,2015-06-04,2015-12-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.668856767411301,2016-06-14,5.683311432325887,0.05278142794568552,0.3863434933147368,0.0,0.6,0.20841557964657925,False,False,17,21,0.07195990478143255
15-84881,16-33283,2015-06-04,2016-03-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.198423127463863,2016-06-14,3.1537450722733245,0.4743758212877792,0.04904004970537766,0.0,0.6,0.19575797271882697,False,False,18,21,0.07195990478143255
15-84881,16-128161,2015-06-04,2016-09-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.210249671484888,2016-06-14,2.8580814717477003,0.52365308804205,0.0072062135780908655,0.0,0.6,0.1934354467628443,False,False,19,21,0.07195990478143255
15-84881,16-155479,2015-06-04,2016-10-27,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,16.78712220762155,2016-06-14,4.434954007884363,0.2608409986859396,0.16887088876957485,0.0,0.6,0.1843150607408361,False,False,20,21,0.07195990478143255
15-84881,16-135042,2015-06-04,2016-09-19,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,15.538764783180026,2016-06-14,3.1865965834428382,0.4689005694261936,0.020127197516680625,0.0,0.6,0.1842696614873866,False,False,21,21,0.07195990478143255
15-85320,15-194034,2015-06-04,2015-12-30,NAME:ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.865965834428383,2015-12-04,0.8541392904073587,0.8576434515987735,0.08617981535762101,1.0,0.6,0.6045737982748607,False,True,1,3,0.17006051025863972
15-85320,15-98976,2015-06-04,2015-06-29,NAME:ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.8212877792378449,2015-12-04,5.19053876478318,0.13491020586947,0.11653067585386709,1.0,0.6,0.43451328801622097,False,True,2,3,0.17006051025863972
15-85320,16-25268,2015-06-04,2016-02-22,NAME:ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.639947437582128,2015-12-04,2.628120893561104,0.5619798510731493,0.026279778866078247,0.0,0.6,0.2096928853714147,False,True,3,3,0.17006051025863972
15-85858,16-70203,2015-06-05,2016-05-17,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,11.399474375821288,2016-05-06,0.36136662286465177,0.939772229522558,0.15975200371243675,1.0,0.75,0.6658562586799923,False,False,1,13,0.027961253830815158
15-85858,16-58728,2015-06-05,2016-04-22,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,10.578186596583443,2016-05-06,0.45992115637319314,0.9233464739378011,0.09159538961350557,1.0,0.75,0.6378950048491772,False,False,2,13,0.027961253830815158
15-85858,16-40880,2015-06-05,2016-03-22,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,9.559789750328514,2016-05-06,1.4783180026281209,0.7536136662286466,0.09395637584723608,1.0,0.75,0.5962881481036943,False,False,3,13,0.027961253830815158
15-85858,15-173090,2015-06-05,2015-11-16,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,5.387647831800263,2016-05-06,5.650459921156373,0.05825667980727112,0.06206687990677851,1.0,0.75,0.4112875779191903,False,False,4,13,0.027961253830815158
15-85858,15-174358,2015-06-05,2015-11-17,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,5.4204993429697765,2016-05-06,5.617608409986859,0.06373193166885682,0.012918942339983232,1.0,0.75,0.39545461273620836,False,False,5,13,0.027961253830815158
15-85858,16-68218,2015-06-05,2016-05-14,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,11.300919842312746,2016-05-06,0.2628120893561104,0.9561979851073149,0.10741494176518604,0.0,0.75,0.35164472589464385,False,False,6,13,0.027961253830815158
15-85858,16-62960,2015-06-05,2016-05-02,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,10.90670170827858,2016-05-06,0.1314060446780552,0.9780989925536575,0.058844706229560104,0.0,0.75,0.3401203953187604,False,True,7,13,0.027961253830815158
15-85858,16-48016,2015-06-05,2016-03-31,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,9.85545335085414,2016-05-06,1.1826544021024967,0.8028909329829172,0.08578965854149963,0.0,0.75,0.30574911373525415,False,False,8,13,0.027961253830815158
15-85858,16-106204,2015-06-05,2016-07-15,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,13.337713534822601,2016-05-06,2.299605781865966,0.6167323696890057,0.12046994805982246,0.0,0.75,0.2713475742431893,False,False,9,13,0.027961253830815158
15-85858,16-25313,2015-06-05,2016-02-19,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,8.508541392904073,2016-05-06,2.5295663600525624,0.5784056066579062,0.027493810622928536,0.0,0.75,0.22922423538250156,False,False,10,13,0.027961253830815158
15-85858,16-132618,2015-06-05,2016-09-09,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,15.177398160315375,2016-05-06,4.139290407358739,0.31011826544021026,0.1024345832092534,0.1,0.75,0.21838167048329127,True,False,11,13,0.027961253830815158
15-85858,16-5452,2015-06-05,2016-01-13,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,7.293035479632063,2016-05-06,3.7450722733245727,0.37582128777923784,0.12581544318322047,0.0,0.75,0.21299072705893662,False,False,12,13,0.027961253830815158
15-85858,16-6558,2015-06-05,2016-01-15,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,7.35873850197109,2016-05-06,3.679369250985545,0.38677179150240915,0.028464476888669415,0.0,0.75,0.1816555147866366,False,False,13,13,0.027961253830815158
15-86193,15-190662,2015-06-05,2015-12-22,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.570302233902759,2015-12-05,0.5584756898817346,0.9069207183530442,0.04994671079955078,0.1,0.6,0.3342115283681038,True,False,1,8,0.03425715183632222
15-86193,16-2845,2015-06-05,2016-01-11,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,7.227332457293035,2015-12-05,1.2155059132720105,0.7974156811213315,0.03028701786128211,0.1,0.6,0.2999543765317816,True,True,2,8,0.03425715183632222
15-86193,16-9226,2015-06-05,2016-01-20,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,7.52299605781866,2015-12-05,1.5111695137976346,0.7481384143670609,0.029781683616823564,0.1,0.6,0.28745819285765345,True,True,3,8,0.03425715183632222
15-86193,16-19242,2015-06-05,2016-02-09,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.180026281208935,2015-12-05,2.1681997371879107,0.6386333771353483,0.054130507983236646,0.1,0.6,0.2686040220779699,True,False,4,8,0.03425715183632222
15-86193,15-146024,2015-06-05,2015-09-28,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.777923784494087,2015-12-05,2.2339027595269383,0.6276828734121769,0.02947566075084135,0.1,0.6,0.2572371996158387,True,False,5,8,0.03425715183632222
15-86193,15-104125,2015-06-05,2015-07-08,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.0840998685939554,2015-12-05,4.92772667542707,0.1787122207621551,0.04542766998057107,0.1,0.6,0.15057773968373864,True,False,6,8,0.03425715183632222
