source_notice_id,candidate_notice_id,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,buyer_match_mechanism,cross_establishment_same_siren,source_buyer_identity_source,candidate_buyer_identity_source
20-70773,21-113953,2020-06-04,2021-08-20,14.520367936925098,2021-08-14,0.19710906701708278,0.9671484888304862,0.1187118927834167,0.0,0.75,0.3583362846818174,False,False,1,0.016425755584756896,10,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
20-70855,20-111698,2020-06-02,2020-09-13,3.383705650459921,2020-10-02,0.6241787122207622,0.8959702146298729,0.01263865421817301,0.2,0.75,0.3634160826338288,False,False,1,0.031364067564341014,10,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET
20-72017,20-137315,2020-06-04,2020-11-11,5.256241787122208,2020-11-04,0.22996057818659657,0.9616732369689006,0.2821312480695532,0.0,0.75,0.41416424606656876,False,False,1,0.2844205106889618,2,MEDIUM,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
20-72791,21-126360,2020-06-07,2021-09-23,15.538764783180026,2021-04-10,5.45335085413929,0.09110819097678491,0.9999999999999998,1.0,1.0,0.7727770477441961,False,False,1,0.7727770477441961,1,HIGH,balanced,0.3431669423310381,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
20-78012,20-132336,2020-06-18,2020-11-08,4.697766097240473,2020-12-18,1.314060446780552,0.7809899255365746,0.11818710468665002,0.2,0.6,0.3566129680244712,False,True,1,0.03240777125177885,17,POTENTIAL,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
20-86796,20-106651,2020-07-07,2020-08-28,1.7082785808147174,2021-01-07,4.336399474375821,0.27726675427069647,0.9900162231505771,0.1,0.6,0.5058223666703761,True,False,1,0.1374019967475209,19,HIGH,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
20-88353,21-13248,2020-07-11,2021-01-30,6.668856767411301,2021-01-11,0.6241787122207622,0.8959702146298729,0.13518947073096108,0.0,0.75,0.3463088684133046,False,False,1,0.02598221803558215,9,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
20-88363,20-152653,2020-07-09,2020-12-17,5.289093298291721,2021-01-09,0.7555847568988173,0.8740692071835304,0.031429546386274446,0.4,0.75,0.4245176430310787,False,False,1,0.040161918009691155,7,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET
20-8845,20-138135,2020-01-22,2020-11-12,9.69119579500657,2020-10-27,0.5256241787122208,0.9123959702146298,0.17555008688166054,0.0,1.0,0.38954152296223865,False,False,1,0.00014914233545509914,13,POTENTIAL,balanced,0.3431669423310381,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
20-91088,22-16534,2020-07-18,2022-02-03,18.561103810775297,2021-11-23,2.3653088042049935,0.6057818659658345,0.3246330467212676,0.2,1.0,0.42506703284390224,False,False,1,0.08875837821643245,5,MEDIUM,balanced,0.3431669423310381,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
