variant,model,term,coef,exp_coef,p,ci_lower,ci_upper
window_9m,cox_clustered,cpv_division_33.0,3.053098763478669,21.180877363780084,8.934803842694885e-10,7.976515948366786,56.24379977468104
window_9m,cox_clustered,cpv_division_34.0,-1.5479603268417572,0.2126813321262541,0.005560635313194546,0.07120363935430425,0.6352673746059533
window_9m,cox_clustered,cpv_division_35.0,0.18612260448318854,1.204569936999127,0.46056800485222404,0.7347413818907598,1.9748291968912288
window_9m,cox_clustered,cpv_division_38.0,-1.6288733553936825,0.19615044152098388,1.6599644065090252e-08,0.1114132715188892,0.34533584001573636
window_9m,cox_clustered,cpv_division_39.0,1.85521024166129,6.393042193150978,0.002876171772707543,1.887592375499908,21.65244414731461
window_9m,cox_clustered,cpv_division_42.0,-0.17851823524430518,0.8365088027959295,0.7662350384679939,0.2578453534110147,2.713824266748207
window_9m,cox_clustered,cpv_division_43.0,-1000.3419236703915,0.0,1.4722408200418185e-23,0.0,0.0
window_9m,cox_clustered,cpv_division_44.0,0.6774678247509174,1.968885850718875,0.5335691756379614,0.23332214353415076,16.6144174506677
window_9m,cox_clustered,cpv_division_45.0,0.3668070908968057,1.4431195013725708,0.3444666004740883,0.6745827837781486,3.087232501810666
window_9m,cox_clustered,cpv_division_48.0,0.2604563600025475,1.2975220887561898,0.13000597102400063,0.9261652505082566,1.817778814187131
window_9m,cox_clustered,cpv_division_50.0,-0.30006687758946193,0.7407686782015485,0.5061482135869023,0.30584969539358353,1.7941434726568024
