source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,score_forward_no_duration,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
15-101283,16-102267,2015-07-01,2016-07-09,NAME:caf de la sarthe,NAME_FALLBACK,12.28646517739816,,,,0.3760254187996091,1.0,0.6,0.655478528773151,False,False,0.655478528773151,1,1,0.655478528773151,forward_24m_no_duration,0.24520429054294895
15-102348,16-48016,2015-07-03,2016-03-31,NAME:universite de nantes,NAME_FALLBACK,8.935611038107753,,,,0.2744894114739284,1.0,0.6,0.6080950586878333,False,False,0.6080950586878333,1,18,0.2787861935104072,forward_24m_no_duration,0.24520429054294895
15-102510,16-183156,2015-07-03,2016-12-23,SIRET:22720002900014,RAW_SIRET,17.706964520367936,,,,0.029948969793443986,0.8,1.0,0.46730951923694064,False,False,0.46730951923694064,1,5,0.24227304564774704,forward_24m_no_duration,0.24520429054294895
15-104589,15-170834,2015-07-08,2015-11-12,NAME:spr pays de la loire,NAME_FALLBACK,4.1721419185282524,,,,1.0,1.0,0.6,0.9466666666666668,False,False,0.9466666666666668,1,2,0.5748780415130141,forward_24m_no_duration,0.24520429054294895
15-107245,15-178728,2015-07-10,2015-11-26,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,4.566360052562418,,,,0.2169349276367421,0.2,0.6,0.261236299563813,False,False,0.261236299563813,1,7,0.04294855337827286,forward_24m_no_duration,0.24520429054294895
15-111481,16-7640,2015-07-20,2016-01-18,NAME:chu de nantes,NAME_FALLBACK,5.978975032851511,,,,0.5484157480200839,1.0,0.6,0.7359273490760392,False,False,0.7359273490760392,1,18,0.4277961604071443,forward_24m_no_duration,0.24520429054294895
15-112713,17-33827,2015-07-22,2017-03-10,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,19.612352168199735,,,,0.47082416204310645,0.1,0.6,0.33971794228678304,True,False,0.33971794228678304,1,10,0.00874053039783812,forward_24m_no_duration,0.24520429054294895
15-114783,15-154566,2015-07-23,2015-10-12,NAME:cnieg,NAME_FALLBACK,2.6609724047306176,,,,0.14822190211760528,0.4,0.6,0.30917022098821584,False,False,0.30917022098821584,1,5,0.05823228343637171,forward_24m_no_duration,0.24520429054294895
15-115988,16-45870,2015-07-27,2016-03-30,NAME:angers loire metropole,NAME_FALLBACK,8.114323258869907,,,,0.4531267417856404,0.0,0.6,0.2914591461666322,False,False,0.2914591461666322,1,18,0.014691217835657244,forward_24m_no_duration,0.24520429054294895
15-115991,15-178562,2015-07-27,2015-11-26,NAME:ville d angers,NAME_FALLBACK,4.0078843626806835,,,,0.46803389373024884,1.0,0.6,0.6984158170741162,False,False,0.6984158170741162,1,4,0.5860510192124625,forward_24m_no_duration,0.24520429054294895
15-118979,17-8714,2015-07-30,2017-01-19,NAME:departement de la sarthe,NAME_FALLBACK,17.706964520367936,,,,0.03316467438250888,1.0,0.6,0.49547684804517084,False,False,0.49547684804517084,1,14,0.009808995862117698,forward_24m_no_duration,0.24520429054294895
15-119589,16-164205,2015-08-03,2016-11-16,NAME:ville de vertou,NAME_FALLBACK,15.473061760840999,,,,0.8214146888585412,1.0,0.6,0.8633268548006527,False,False,0.8633268548006527,1,1,0.8633268548006527,forward_24m_no_duration,0.24520429054294895
15-119639,15-139179,2015-08-03,2015-09-10,NAME:ecole centrale de nantes,NAME_FALLBACK,1.2483574244415243,,,,0.3511830394957961,0.1,0.6,0.28388541843137155,True,False,0.28388541843137155,1,8,0.0011722948776938247,forward_24m_no_duration,0.24520429054294895
15-126308,16-10649,2015-08-13,2016-01-25,NAME:sdis 44,NAME_FALLBACK,5.4204993429697765,,,,0.44951859674661243,0.0,0.6,0.2897753451484192,False,False,0.2897753451484192,1,5,0.15491753934609181,forward_24m_no_duration,0.24520429054294895
15-129133,15-117292,2015-08-24,2015-09-01,NAME:sdis 49,NAME_FALLBACK,0.2628120893561104,,,,0.27137357406049506,0.1,0.6,0.24664100122823107,True,False,0.24664100122823107,1,4,0.09302569087603299,forward_24m_no_duration,0.24520429054294895
15-134999,15-170834,2015-09-04,2015-11-12,NAME:spr pays de la loire,NAME_FALLBACK,2.266754270696452,,,,0.1109756253292556,0.6,0.6,0.37178862515365263,False,False,0.37178862515365263,1,1,0.37178862515365263,forward_24m_no_duration,0.24520429054294895
15-136102,15-155719,2015-09-07,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1826544021024967,,,,0.9516894078820287,1.0,0.6,0.9241217236782802,False,False,0.9241217236782802,1,3,0.23062219074948698,forward_24m_no_duration,0.24520429054294895
15-136371,16-32977,2015-09-07,2016-03-08,NAME:sdis de la mayenne,NAME_FALLBACK,6.011826544021025,,,,0.21906914461780708,0.2,0.6,0.26223226748831,False,False,0.26223226748831,1,2,0.08293988899297733,forward_24m_no_duration,0.24520429054294895
15-137458,15-155719,2015-09-09,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1169513797634691,,,,0.4353969515916276,1.0,0.6,0.683185244076093,False,False,0.683185244076093,1,2,0.4573647147184507,forward_24m_no_duration,0.24520429054294895
15-139094,16-161115,2015-09-10,2016-11-07,NAME:sdis 85,NAME_FALLBACK,13.92904073587385,,,,0.17914869919099985,0.6,0.6,0.4036027262891333,False,False,0.4036027262891333,1,4,0.002878628184469434,forward_24m_no_duration,0.24520429054294895
15-139179,17-110921,2015-09-10,2017-08-04,NAME:ecole centrale de nantes,NAME_FALLBACK,22.798948751642573,,,,0.3481194728964184,0.1,0.6,0.2824557540183287,True,False,0.2824557540183287,1,8,0.023421188662975323,forward_24m_no_duration,0.24520429054294895
15-139562,15-192825,2015-09-11,2015-12-24,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,3.416557161629435,,,,0.5650913259548161,0.2,0.6,0.42370928544558095,False,True,0.42370928544558095,1,2,0.043933719522937176,forward_24m_no_duration,0.24520429054294895
15-140619,15-164088,2015-09-14,2015-10-28,NAME:commune de saint-herblain,NAME_FALLBACK,1.445466491458607,,,,0.26525701072184443,0.2,0.6,0.2837866050035275,False,True,0.2837866050035275,1,6,0.10265398703777201,forward_24m_no_duration,0.24520429054294895
15-140966,16-101519,2015-09-15,2016-07-07,NAME:commune de saint jean de monts,NAME_FALLBACK,9.724047306176084,,,,0.41010468344394047,0.1,0.6,0.31138218560717223,True,False,0.31138218560717223,1,3,0.1913821856071722,forward_24m_no_duration,0.24520429054294895
15-144405,17-90424,2015-09-22,2017-06-27,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,21.156373193166885,,,,0.004273672875532176,1.0,0.6,0.4819943806752484,False,False,0.4819943806752484,1,1,0.4819943806752484,forward_24m_no_duration,0.24520429054294895
15-147732,16-78789,2015-09-28,2016-05-30,NAME:ecole des mines de nantes,NAME_FALLBACK,8.04862023653088,,,,0.3940989187085687,0.1,0.6,0.30391282873066544,True,False,0.30391282873066544,1,3,0.10688436347691943,forward_24m_no_duration,0.24520429054294895
15-154566,15-175690,2015-10-12,2015-11-20,NAME:cnieg,NAME_FALLBACK,1.281208935611038,,,,0.2565819536083561,1.0,0.6,0.5997382450172328,False,False,0.5997382450172328,1,4,0.388324292386883,forward_24m_no_duration,0.24520429054294895
15-159244,16-31513,2015-10-23,2016-03-07,NAME:nantes metropole,NAME_FALLBACK,4.467805519053877,,,,0.2868502994874286,0.1,0.6,0.2538634730941334,True,True,0.2538634730941334,1,30,0.0018685720768356617,forward_24m_no_duration,0.24520429054294895
15-159973,15-192276,2015-10-28,2016-02-05,NAME:vendee eau,NAME_FALLBACK,3.2851511169513796,,,,0.40195553044073906,1.0,0.6,0.6675792475390117,False,False,0.6675792475390117,1,4,0.1501022427303359,forward_24m_no_duration,0.24520429054294895
15-162447,16-80903,2015-10-23,2016-06-03,NAME:nantes metropole,NAME_FALLBACK,7.35873850197109,,,,0.27612971889907073,0.1,0.6,0.24886053548623305,True,False,0.24886053548623305,1,30,0.019517246972124064,forward_24m_no_duration,0.24520429054294895
15-164187,16-10778,2015-10-28,2016-01-22,NAME:gie sesam vitale,NAME_FALLBACK,2.8252299605781865,,,,0.7502754582875005,0.2,0.6,0.5101285472008337,False,False,0.5101285472008337,1,14,0.23203493199085795,forward_24m_no_duration,0.24520429054294895
15-165050,15-174987,2015-10-29,2015-11-18,NAME:angers loire metropole,NAME_FALLBACK,0.657030223390276,,,,0.9722440697193654,1.0,0.6,0.9337138992023706,False,False,0.9337138992023706,1,19,0.7500860591535301,forward_24m_no_duration,0.24520429054294895
15-169809,15-179747,2015-11-09,2015-11-27,NAME:chu de nantes,NAME_FALLBACK,0.5913272010512484,,,,0.9714779886297639,1.0,0.6,0.9333563946938899,False,False,0.9333563946938899,1,17,0.010683858447929184,forward_24m_no_duration,0.24520429054294895
15-170544,16-183509,2015-11-17,2016-12-23,NAME:ccrla,NAME_FALLBACK,13.206307490144546,,,,0.501043651179992,0.1,0.6,0.35382037055066295,True,False,0.35382037055066295,1,2,0.07975269769716592,forward_24m_no_duration,0.24520429054294895
15-173090,15-174358,2015-11-16,2015-11-17,NAME:universite de nantes,NAME_FALLBACK,0.0328515111695138,,,,0.9445794094272887,1.0,0.6,0.9208037243994016,False,False,0.9208037243994016,1,21,0.39792724431764037,forward_24m_no_duration,0.24520429054294895
15-173700,16-17002,2015-11-17,2016-02-04,NAME:ville de reze,NAME_FALLBACK,2.59526938239159,,,,0.9163284184437092,1.0,0.6,0.9076199286070643,False,False,0.9076199286070643,1,3,0.8007642647330848,forward_24m_no_duration,0.24520429054294895
15-174358,16-58728,2015-11-17,2016-04-22,NAME:universite de nantes,NAME_FALLBACK,5.157687253613666,,,,0.07887324440333715,1.0,0.6,0.5168075140548907,False,False,0.5168075140548907,1,20,0.004446259254429652,forward_24m_no_duration,0.24520429054294895
15-175415,17-96902,2015-11-20,2017-07-13,NAME:commune de saint-nazaire,NAME_FALLBACK,19.743758212877793,,,,0.5635968164355963,0.1,0.6,0.38301184766994506,True,False,0.38301184766994506,1,13,0.018271175441213983,forward_24m_no_duration,0.24520429054294895
15-176598,16-35152,2015-11-23,2016-03-11,NAME:departement de la sarthe,NAME_FALLBACK,3.5808147174770038,,,,0.7333573398843474,0.1,0.6,0.4622334252793621,True,False,0.4622334252793621,1,13,0.14577653070287094,forward_24m_no_duration,0.24520429054294895
15-178791,17-58214,2015-11-30,2017-04-30,NAME:nantes metropole,NAME_FALLBACK,16.98423127463863,,,,0.4333671000489309,1.0,0.6,0.6822379800228344,False,False,0.6822379800228344,1,30,0.3666274066785348,forward_24m_no_duration,0.24520429054294895
15-179747,15-182957,2015-11-27,2015-12-04,NAME:chu de nantes,NAME_FALLBACK,0.22996057818659657,,,,0.9759317843249007,1.0,0.6,0.9354348326849538,False,False,0.9354348326849538,1,17,0.24961831908853105,forward_24m_no_duration,0.24520429054294895
15-182813,16-85662,2015-12-04,2016-06-13,NAME:conseil regional des pays de la loire,NAME_FALLBACK,6.307490144546649,,,,0.45851171305120003,0.0,0.6,0.2939721327572267,False,False,0.2939721327572267,1,26,0.011812238642126771,forward_24m_no_duration,0.24520429054294895
15-182957,17-35545,2015-12-04,2017-03-16,NAME:chu de nantes,NAME_FALLBACK,15.374507227332456,,,,0.42670390184691775,1.0,0.6,0.6791284875285617,False,False,0.6791284875285617,1,16,0.19978893183567092,forward_24m_no_duration,0.24520429054294895
15-185112,16-2771,2015-12-10,2016-01-08,NAME:conseil general de la vendee,NAME_FALLBACK,0.9526938239159001,,,,0.9624576146486806,1.0,0.6,0.9291468868360511,False,False,0.9291468868360511,1,3,0.6833241587880208,forward_24m_no_duration,0.24520429054294895
15-187883,16-9086,2015-12-16,2016-01-20,SIRET:22720002900014,RAW_SIRET,1.149802890932983,,,,0.9586771421104652,1.0,1.0,0.9807159996515504,False,False,0.9807159996515504,1,3,0.827667775008949,forward_24m_no_duration,0.24520429054294895
15-189271,17-157486,2015-12-18,2017-11-08,NAME:departement de la sarthe,NAME_FALLBACK,22.700394218134033,,,,0.18615513759454622,0.6,0.6,0.4068723975441216,False,False,0.4068723975441216,1,12,0.06676624505961215,forward_24m_no_duration,0.24520429054294895
15-192276,16-94711,2016-02-05,2016-07-04,NAME:vendee eau,NAME_FALLBACK,4.92772667542707,,,,0.03662571904038811,1.0,0.6,0.4970920022188478,False,False,0.4970920022188478,1,3,0.19039941858632992,forward_24m_no_duration,0.24520429054294895
15-192356,16-128161,2015-12-24,2016-09-09,NAME:nantes metropole,NAME_FALLBACK,8.541392904073588,,,,0.07010658822319953,1.0,0.6,0.5127164078374932,False,False,0.5127164078374932,1,30,0.1582118180508713,forward_24m_no_duration,0.24520429054294895
15-192825,16-146809,2015-12-24,2016-10-10,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,9.559789750328514,,,,0.8388732891019008,1.0,0.6,0.8714742015808872,False,True,0.8714742015808872,1,1,0.8714742015808872,forward_24m_no_duration,0.24520429054294895
15-31076,16-92162,2015-04-01,2016-07-04,NAME:ville de la roche-sur-yon,NAME_FALLBACK,15.111695137976346,,,,0.3150588647886968,0.4,0.6,0.3870274702347252,False,False,0.3870274702347252,1,1,0.3870274702347252,forward_24m_no_duration,0.24520429054294895
15-31464,15-136371,2015-03-02,2015-09-07,NAME:sdis de la mayenne,NAME_FALLBACK,6.2089356110381075,,,,0.33901139031546323,0.2,0.6,0.31820531548054953,False,False,0.31820531548054953,1,3,0.056301184076895994,forward_24m_no_duration,0.24520429054294895
15-32051,15-39187,2015-03-04,2015-03-16,NAME:caisse des depots,NAME_FALLBACK,0.39421813403416556,,,,0.974339032163053,0.1,0.6,0.5746915483427582,True,False,0.5746915483427582,1,2,0.044991296372538736,forward_24m_no_duration,0.24520429054294895
15-32168,15-92588,2015-03-03,2015-06-17,SIRET:23440003400026,RAW_SIRET,3.4822601839684624,,,,0.10250017380413876,0.2,1.0,0.26116674777526483,False,False,0.26116674777526483,1,5,0.04171574152107127,forward_24m_no_duration,0.24520429054294895
15-33752,16-85662,2015-03-06,2016-06-13,NAME:conseil regional des pays de la loire,NAME_FALLBACK,15.275952693823916,,,,0.10201021155410808,0.4,0.6,0.28760476539191715,False,False,0.28760476539191715,1,14,0.06809857330912455,forward_24m_no_duration,0.24520429054294895
15-39187,15-56571,2015-03-16,2015-04-14,NAME:caisse des depots,NAME_FALLBACK,0.9526938239159001,,,,0.8554006006749058,0.1,0.6,0.5191869469816228,True,False,0.5191869469816228,1,1,0.5191869469816228,forward_24m_no_duration,0.24520429054294895
15-42765,15-167650,2015-03-20,2015-11-03,NAME:cg49,NAME_FALLBACK,7.490144546649145,,,,0.3505830839685025,0.1,0.6,0.28360543918530123,True,False,0.28360543918530123,1,5,0.14369446937646144,forward_24m_no_duration,0.24520429054294895
15-43149,15-54892,2015-03-20,2015-04-10,NAME:sdis 85,NAME_FALLBACK,0.6898817345597897,,,,0.9747124365164415,1.0,0.6,0.9348658037076729,False,False,0.9348658037076729,1,9,0.6945794186841847,forward_24m_no_duration,0.24520429054294895
15-44894,15-126736,2015-03-24,2015-08-13,NAME:prefecture,NAME_FALLBACK,4.664914586070959,,,,0.41913451794144224,0.1,0.6,0.3155961083726731,True,False,0.3155961083726731,1,1,0.3155961083726731,forward_24m_no_duration,0.24520429054294895
15-45169,15-89263,2015-03-27,2015-06-12,NAME:vendee eau,NAME_FALLBACK,2.5295663600525624,,,,0.41126447893404733,0.4,0.6,0.43192342350255547,False,False,0.43192342350255547,1,7,0.12211116140948447,forward_24m_no_duration,0.24520429054294895
15-46309,15-187883,2015-03-26,2015-12-16,SIRET:22720002900014,RAW_SIRET,8.705650459921156,,,,0.2371086617594999,0.2,1.0,0.3239840421544333,False,False,0.3239840421544333,1,6,0.004572403515990586,forward_24m_no_duration,0.24520429054294895
15-47696,15-52664,2015-03-30,2015-04-08,SIRET:12000601000058,RAW_SIRET,0.2956636005256242,,,,0.8463001665489545,1.0,1.0,0.9282734110561788,False,False,0.9282734110561788,1,4,0.6859143435511925,forward_24m_no_duration,0.24520429054294895
15-50024,15-89263,2015-04-27,2015-06-12,NAME:vendee eau,NAME_FALLBACK,1.5111695137976346,,,,0.4759722260581623,0.0,0.6,0.3021203721604758,False,False,0.3021203721604758,1,6,0.007321532159424882,forward_24m_no_duration,0.24520429054294895
15-53947,15-95813,2015-04-10,2015-06-23,NAME:commune de saint-herblain,NAME_FALLBACK,2.431011826544021,,,,0.2154441144280693,0.4,0.6,0.34054058673309906,False,False,0.34054058673309906,1,7,0.10760307956478216,forward_24m_no_duration,0.24520429054294895
15-54892,15-79398,2015-04-10,2015-05-26,NAME:sdis 85,NAME_FALLBACK,1.5111695137976346,,,,0.2746479733879182,0.1,0.6,0.2481690542476952,True,False,0.2481690542476952,1,8,0.009912916282353856,forward_24m_no_duration,0.24520429054294895
15-55407,15-84820,2015-04-20,2015-06-04,NAME:nantes metropole,NAME_FALLBACK,1.4783180026281209,,,,0.9739990772643595,1.0,0.6,0.934532902723368,False,False,0.934532902723368,1,30,0.6988466034770121,forward_24m_no_duration,0.24520429054294895
15-55830,16-62960,2015-04-13,2016-05-02,NAME:universite de nantes,NAME_FALLBACK,12.64783180026281,,,,0.055084698936939555,1.0,0.6,0.5057061928372385,False,True,0.5057061928372385,1,17,0.2734723173961784,forward_24m_no_duration,0.24520429054294895
15-56649,15-92588,2015-04-14,2015-06-17,SIRET:23440003400026,RAW_SIRET,2.102496714848883,,,,0.6572892028409014,1.0,1.0,0.8400682946590874,False,False,0.8400682946590874,1,5,0.29711677837398054,forward_24m_no_duration,0.24520429054294895
15-56776,16-83187,2015-04-15,2016-06-07,NAME:ville d angers,NAME_FALLBACK,13.764783180026281,,,,0.44396370058384443,1.0,0.6,0.6871830602724609,False,False,0.6871830602724609,1,6,0.568095943846697,forward_24m_no_duration,0.24520429054294895
15-58224,15-115991,2015-04-16,2015-07-27,NAME:ville d angers,NAME_FALLBACK,3.350854139290407,,,,0.20156780968602783,0.2,0.6,0.2540649778534797,False,False,0.2540649778534797,1,5,0.05983838124068208,forward_24m_no_duration,0.24520429054294895
15-58339,15-175690,2015-04-17,2015-11-20,NAME:cnieg,NAME_FALLBACK,7.128777923784494,,,,0.2714612876557221,1.0,0.6,0.606681934239337,False,False,0.606681934239337,1,8,0.03534444772490564,forward_24m_no_duration,0.24520429054294895
15-58989,15-105085,2015-04-17,2015-07-07,NAME:ccir pays de la loire,NAME_FALLBACK,2.6609724047306176,,,,0.03791061980202225,1.0,0.6,0.49769162257427707,False,False,0.49769162257427707,1,3,0.3648633611807987,forward_24m_no_duration,0.24520429054294895
15-59370,15-83632,2015-04-20,2015-06-03,NAME:chu de nantes,NAME_FALLBACK,1.445466491458607,,,,0.06995244577934864,1.0,0.6,0.5126444746970293,False,False,0.5126444746970293,1,20,0.0007218392465193624,forward_24m_no_duration,0.24520429054294895
15-59770,15-63856,2015-04-20,2015-04-24,NAME:cap atlantique,NAME_FALLBACK,0.1314060446780552,,,,0.9893623643267787,1.0,0.6,0.9417024366858302,False,True,0.9417024366858302,1,5,0.7712024373226549,forward_24m_no_duration,0.24520429054294895
15-60447,15-126308,2015-04-20,2015-08-13,NAME:sdis 44,NAME_FALLBACK,3.7779237844940865,,,,0.742281450344641,1.0,0.6,0.8263980101608326,False,False,0.8263980101608326,1,5,0.5376024305609592,forward_24m_no_duration,0.24520429054294895
15-63415,15-126308,2015-04-24,2015-08-13,NAME:sdis 44,NAME_FALLBACK,3.6465177398160313,,,,0.42866164379307625,0.1,0.6,0.32004210043676895,True,False,0.32004210043676895,1,4,0.025679902674588473,forward_24m_no_duration,0.24520429054294895
15-64142,16-123498,2015-04-24,2016-08-22,NAME:chu de nantes,NAME_FALLBACK,15.965834428383705,,,,0.43860129660656216,1.0,0.6,0.6846806050830625,False,False,0.6846806050830625,1,19,0.18526211035252543,forward_24m_no_duration,0.24520429054294895
15-64904,15-79398,2015-04-28,2015-05-26,NAME:sdis 85,NAME_FALLBACK,0.9198423127463863,,,,0.33164265056947767,0.1,0.6,0.2747665702657563,True,False,0.2747665702657563,1,7,0.03515986055217005,forward_24m_no_duration,0.24520429054294895
15-65742,16-73358,2015-04-29,2016-05-23,NAME:ville du mans,NAME_FALLBACK,12.81208935611038,,,,0.7923357890542503,1.0,0.6,0.8497567015586502,False,False,0.8497567015586502,1,3,0.22875123749466297,forward_24m_no_duration,0.24520429054294895
15-69497,16-81907,2015-05-06,2016-06-08,NAME:angers loire metropole,NAME_FALLBACK,13.107752956636006,,,,0.14458913870883444,1.0,0.6,0.5474749313974561,False,False,0.5474749313974561,1,19,0.24333686466271431,forward_24m_no_duration,0.24520429054294895
15-70236,15-79398,2015-05-06,2015-05-26,NAME:sdis 85,NAME_FALLBACK,0.657030223390276,,,,0.9707330936807294,0.1,0.6,0.5730087770510071,True,False,0.5730087770510071,1,6,0.30217364892836146,forward_24m_no_duration,0.24520429054294895
15-71156,15-184251,2015-05-07,2015-12-08,SIRET:19490970100303,RAW_SIRET,7.063074901445466,,,,0.0879245450446226,0.2,1.0,0.2543647876874906,False,True,0.2543647876874906,1,6,0.041031454354157226,forward_24m_no_duration,0.24520429054294895
15-71764,16-136139,2015-05-11,2016-09-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,16.327201051248355,,,,0.4234277207133438,0.0,0.6,0.27759960299956044,False,False,0.27759960299956044,1,17,0.014363724711461301,forward_24m_no_duration,0.24520429054294895
15-74284,16-9809,2015-05-15,2016-01-21,NAME:conseil general de loire-atlantique,NAME_FALLBACK,8.245729303547963,,,,0.03756193841802638,0.4,0.6,0.25752890459507904,False,False,0.25752890459507904,1,13,0.0009422472062976528,forward_24m_no_duration,0.24520429054294895
15-74702,16-108313,2015-05-15,2016-07-19,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,14.159001314060447,,,,0.9112802799538953,0.1,0.6,0.5452641306451511,True,False,0.5452641306451511,1,2,0.3463151299653407,forward_24m_no_duration,0.24520429054294895
15-74861,16-45870,2015-05-18,2016-03-30,NAME:angers loire metropole,NAME_FALLBACK,10.413929040735873,,,,0.46810665435401366,0.0,0.6,0.29844977203187306,False,False,0.29844977203187306,1,18,0.02415262821401204,forward_24m_no_duration,0.24520429054294895
15-75102,15-139094,2015-05-18,2015-09-10,NAME:sdis 85,NAME_FALLBACK,3.7779237844940865,,,,0.4292229159544206,0.0,0.6,0.2803040274453963,False,False,0.2803040274453963,1,5,0.004269718877670914,forward_24m_no_duration,0.24520429054294895
15-75567,15-159244,2015-05-19,2015-10-23,NAME:nantes metropole,NAME_FALLBACK,5.157687253613666,,,,0.26388310977551976,1.0,0.6,0.6031454512285759,False,True,0.6031454512285759,1,30,0.32112635067165485,forward_24m_no_duration,0.24520429054294895
15-78916,17-61541,2015-05-22,2017-05-05,NAME:chu de nantes,NAME_FALLBACK,23.45597897503285,,,,0.009017813076315002,1.0,0.6,0.48420831276894705,False,False,0.48420831276894705,1,20,0.01672476081057417,forward_24m_no_duration,0.24520429054294895
15-79099,16-40003,2015-05-26,2016-03-21,SIRET:12000601000058,RAW_SIRET,9.85545335085414,,,,0.07646790774091851,0.2,1.0,0.24901835694576202,False,True,0.24901835694576202,1,2,0.09431712306516599,forward_24m_no_duration,0.24520429054294895
15-79398,15-139094,2015-05-26,2015-09-10,NAME:sdis 85,NAME_FALLBACK,3.515111695137976,,,,0.3077727784560003,0.1,0.6,0.26362729661280015,True,False,0.26362729661280015,1,4,0.0360359698018044,forward_24m_no_duration,0.24520429054294895
15-81386,16-42170,2015-05-28,2016-03-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,9.888304862023652,,,,0.931475057330024,1.0,0.6,0.9146883600873446,False,False,0.9146883600873446,1,11,0.7832655529523258,forward_24m_no_duration,0.24520429054294895
15-81652,16-7903,2015-05-29,2016-01-19,NAME:ecole des mines de nantes,NAME_FALLBACK,7.720105124835742,,,,0.3107744413984599,0.1,0.6,0.26502807265261463,True,False,0.26502807265261463,1,4,0.01370155716391075,forward_24m_no_duration,0.24520429054294895
15-82604,16-40204,2015-06-01,2016-03-22,NAME:ch le mans,NAME_FALLBACK,9.69119579500657,,,,0.5778443473602198,1.0,0.6,0.7496606954347693,False,False,0.7496606954347693,1,10,0.218473911616325,forward_24m_no_duration,0.24520429054294895
15-83632,15-92216,2015-06-03,2015-06-16,NAME:chu de nantes,NAME_FALLBACK,0.42706964520367935,,,,0.9778878584134468,1.0,0.6,0.9363476672596087,False,False,0.9363476672596087,1,20,0.6090172138668518,forward_24m_no_duration,0.24520429054294895
15-84881,16-103833,2015-06-04,2016-07-13,NAME:nantes metropole,NAME_FALLBACK,13.304862023653088,,,,0.24680796356096962,0.2,0.6,0.27517704966178586,False,False,0.27517704966178586,1,30,0.001541416061799028,forward_24m_no_duration,0.24520429054294895
15-85320,15-98976,2015-06-04,2015-06-29,NAME:ministere des affaires etrangeres,NAME_FALLBACK,0.8212877792378449,,,,0.11679350970260471,1.0,0.6,0.5345036378612156,False,True,0.5345036378612156,1,4,0.014684342371642733,forward_24m_no_duration,0.24520429054294895
15-85858,16-70203,2015-06-05,2016-05-17,NAME:universite de nantes,NAME_FALLBACK,11.399474375821287,,,,0.15855540835375487,1.0,0.6,0.5539925238984189,False,False,0.5539925238984189,1,18,0.030036549883452168,forward_24m_no_duration,0.24520429054294895
15-86218,15-95253,2015-06-05,2015-06-22,NAME:chu de nantes,NAME_FALLBACK,0.5584756898817346,,,,0.9827269326561826,1.0,0.6,0.9386059019062187,False,False,0.9386059019062187,1,19,0.8396131341039292,forward_24m_no_duration,0.24520429054294895
15-86342,16-63741,2015-06-05,2016-05-05,NAME:conseil general de loire-atlantique,NAME_FALLBACK,11.005256241787121,,,,0.22617571440673212,1.0,0.6,0.5855486667231418,False,False,0.5855486667231418,1,11,0.45351138131558943,forward_24m_no_duration,0.24520429054294895
15-86544,16-40500,2015-06-05,2016-03-22,NAME:conseil general de loire-atlantique,NAME_FALLBACK,9.559789750328514,,,,0.3856819374875764,0.0,0.6,0.25998490416086906,False,False,0.25998490416086906,1,11,0.0030082502800151123,forward_24m_no_duration,0.24520429054294895
15-89263,15-159973,2015-06-12,2015-10-28,NAME:vendee eau,NAME_FALLBACK,4.533508541392904,,,,0.621601264392932,0.0,0.6,0.37008059005003496,False,False,0.37008059005003496,1,5,0.15719594095787168,forward_24m_no_duration,0.24520429054294895
15-90876,16-186228,2015-08-10,2017-02-13,NAME:commune de pornic,NAME_FALLBACK,18.166885676741128,,,,0.011152051163461936,0.4,0.6,0.24520429054294895,False,False,0.24520429054294895,1,2,0.15733674204559472,forward_24m_no_duration,0.24520429054294895
15-91934,16-37530,2015-09-28,2016-03-18,NAME:ville de saumur,NAME_FALLBACK,5.650459921156373,,,,0.21078260859629366,0.4,0.6,0.33836521734493713,False,False,0.33836521734493713,1,2,0.25641240353807104,forward_24m_no_duration,0.24520429054294895
15-92216,17-61541,2015-06-16,2017-05-05,NAME:chu de nantes,NAME_FALLBACK,22.634691195795007,,,,0.01536077436309132,0.6,0.6,0.3271683613694426,False,False,0.3271683613694426,1,18,0.00011629524500328392,forward_24m_no_duration,0.24520429054294895
15-92588,15-141361,2015-06-17,2015-09-16,SIRET:23440003400026,RAW_SIRET,2.9894875164257555,,,,0.3815958669108297,1.0,1.0,0.7114114045583873,False,False,0.7114114045583873,1,5,0.48865580821344784,forward_24m_no_duration,0.24520429054294895
15-92906,15-96106,2015-06-17,2015-06-24,NAME:cnieg,NAME_FALLBACK,0.22996057818659657,,,,0.061727290697991016,0.4,0.6,0.2688060689923959,False,False,0.2688060689923959,1,7,0.008250768617066584,forward_24m_no_duration,0.24520429054294895
