source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,profile_conflict_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
16-35152,20-93634,2016-03-11,2020-07-22,NAME:departement de la sarthe,NAME:departement de la sarthe,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,227200029,227200029,False,52.36530880420499,2020-08-17,0.8541392904073587,0.8576434515987735,0.0536244680690044,0.2,0.75,0.3681794267238449,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,1,3,0.19319932260760742,profile_audited_balanced,0.3230216936565233
16-37108,17-55087,2016-03-16,2017-04-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.173455978975031,2017-03-29,0.7555847568988173,0.8740692071835304,0.3691385033553178,0.1,0.6,0.4377157779702438,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,17,0.005184122462611296,profile_audited_balanced,0.3230216936565233
16-38113,21-27874,2016-03-16,2021-03-03,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,59.55978975032851,2020-12-19,2.431011826544021,0.5948313622426631,0.011292383178891,0.4,0.75,0.3476601746732776,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,1,4,0.1279828899133323,profile_audited_balanced,0.3230216936565233
16-40880,20-96600,2016-03-22,2020-07-29,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,52.23390275952694,2020-06-27,1.0512483574244416,0.8247919404292597,0.1010947368301338,0.2,0.75,0.3765811429978618,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,6,0.015166626035134079,profile_audited_balanced,0.3230216936565233
16-42023,19-39750,2016-03-24,2019-03-16,NAME:gpm de nantes - st nazaire,SIRET:77560485300041,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,77560485300041,775604853,775604853,False,35.7095926412615,2019-03-24,0.2628120893561104,0.9561979851073148,0.0354955783646737,0.4,0.75,0.4464729487044646,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,achatpublic.com;meoss.achatpublic.com,achatpublic.com;meoss.achatpublic.com,achatpublic.com;meoss.achatpublic.com,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,6,0.0655774475173947,profile_audited_balanced,0.3230216936565233
16-45870,19-127477,2016-03-30,2020-05-02,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,49.08015768725361,2020-03-30,1.0840998685939554,0.8193166885676741,0.2338108003518961,0.4,0.75,0.4816629522650822,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,9,0.10654447144166662,profile_audited_balanced,0.3230216936565233
16-46830,19-106149,2016-03-31,2019-07-09,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,19490970100303,,194909701,194909701,False,39.25755584756899,2019-07-15,0.1971090670170827,0.9671484888304862,0.0369293136092881,0.1,0.75,0.3597123819708724,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,4,0.097185720543145,profile_audited_balanced,0.3230216936565233
16-47620,20-58079,2016-03-31,2020-04-30,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,48.98160315374507,2020-09-08,4.303547963206308,0.282742006132282,0.8499638900119718,1.0,1.0,0.7681728630372606,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,False,1,10,0.48821009474991944,profile_audited_balanced,0.3230216936565233
16-48016,19-80203,2016-03-31,2019-05-24,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,37.74638633377136,2019-07-22,1.9382391590013144,0.6769601401664476,0.2393826857744368,0.2,0.75,0.3880239750626648,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,4,0.10302285974633457,profile_audited_balanced,0.3230216936565233
16-49246,16-137769,2016-04-12,2016-09-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.321944809461235,2016-10-12,0.6898817345597897,0.8850197109067017,0.0683231496456771,0.1,0.6,0.3351680301026624,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,17,0.00849281083040726,profile_audited_balanced,0.3230216936565233
16-49315,16-153372,2016-04-05,2016-10-20,NAME:rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.504599211563732,2016-10-05,0.492772667542707,0.9178712220762156,0.8869043965083026,0.1,0.6,0.6298843442969597,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,1,0.6298843442969597,profile_audited_balanced,0.3230216936565233
16-54197,20-49949,2016-04-17,2020-04-30,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.42312746386334,2020-04-17,0.4270696452036793,0.9288217257993868,0.02761035066845,0.2,0.6,0.3618690541838042,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,24,0.052692725004009344,profile_audited_balanced,0.3230216936565233
16-54370,20-49949,2016-04-17,2020-04-30,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.42312746386334,2020-04-17,0.4270696452036793,0.9288217257993868,0.0241265166877805,0.2,0.6,0.3606497122905699,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,24,0.055133088593093516,profile_audited_balanced,0.3230216936565233
16-56698,20-47606,2016-04-20,2020-04-01,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,47.3718791064389,2020-04-20,0.6241787122207622,0.8959702146298729,0.0777734066993752,0.0,0.75,0.3262132460022495,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,GENERIC_PLATFORM;SHARED_INSTITUTIONAL,GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,6,0.018354175579457677,profile_audited_balanced,0.3230216936565233
16-57014,16-155479,2016-04-20,2016-10-27,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.241787122207621,2016-10-20,0.2299605781865965,0.9616732369689006,0.1471493482471101,0.1,0.6,0.3819205811287137,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,15,0.0477829727707918,profile_audited_balanced,0.3230216936565233
16-57562,19-127477,2016-04-25,2020-05-02,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,48.22601839684626,2020-04-25,0.2299605781865965,0.9616732369689006,0.0324914865055347,0.4,0.75,0.4467903295191623,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,9,0.03375428659481783,profile_audited_balanced,0.3230216936565233
16-58728,20-96600,2016-04-22,2020-07-29,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,51.21550591327201,2020-06-27,1.0512483574244416,0.8247919404292597,0.0985763433090058,0.2,0.75,0.375699705265467,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,6,0.014794480874770588,profile_audited_balanced,0.3230216936565233
16-61484,20-110309,2016-05-01,2020-09-10,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,52.33245729303548,2020-09-21,0.3613666228646517,0.939772229522558,0.0239316775464849,0.2,0.75,0.3783191445219092,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,aof-crpdll-prod.local-trust.com;boamp.fr;marchepublics.paysdelaloire.fr;marches-formation.paysdelaloire.fr;marchespublics.paysdelaloire.fr;paysdelaloire.fr;wwww.marchespublics.paysdelaloire.fr,aof-crpdll-prod.local-trust.com;boamp.fr;marchepublics.paysdelaloire.fr;marches-formation.paysdelaloire.fr;marchespublics.paysdelaloire.fr;paysdelaloire.fr;wwww.marchespublics.paysdelaloire.fr,aof-crpdll-prod.local-trust.com;boamp.fr;marchepublics.paysdelaloire.fr;marches-formation.paysdelaloire.fr;marchespublics.paysdelaloire.fr;paysdelaloire.fr;wwww.marchespublics.paysdelaloire.fr,BUYER_SPECIFIC;GENERIC_PLATFORM,BUYER_SPECIFIC;GENERIC_PLATFORM,False,1,12,0.015728343711928106,profile_audited_balanced,0.3230216936565233
16-62960,20-96600,2016-05-02,2020-07-29,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,50.88699080157687,2020-07-27,0.0657030223390276,0.9890494962768288,0.1348277968071983,0.0,0.75,0.3694521029517266,0.3230216936565233,False,True,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,6,0.03503748251346778,profile_audited_balanced,0.3230216936565233
16-63342,17-143219,2016-05-07,2017-10-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,17.1484888304862,2017-10-21,0.328515111695138,0.9452474813841436,0.0354515579585174,0.1,0.6,0.338719915631517,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,28,0.031104145468162203,profile_audited_balanced,0.3230216936565233
16-65767,16-92246,2016-05-06,2016-06-22,NAME:lycee general et technologique livet,NAME:lycee general et technologique livet,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.5440210249671484,2016-11-06,4.50065703022339,0.2498904949627682,0.6159128530571336,0.1,0.6,0.3680421223106888,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,1,0.3680421223106888,profile_audited_balanced,0.3230216936565233
16-68218,18-101350,2016-05-14,2018-07-20,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,26.182654402102497,2018-07-21,0.0328515111695138,0.9945247481384144,0.1705809109342438,0.4,0.75,0.503334505861589,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,8,0.22675822632502662,profile_audited_balanced,0.3230216936565233
16-68672,16-151274,2016-05-12,2016-10-19,NAME:ecole centrale de nantes,NAME:ecole centrale de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,194401006,194401006,False,5.256241787122208,2016-11-12,0.7884362680683311,0.8685939553219448,0.274669025017566,0.1,0.75,0.4182826475866343,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,3,0.13798288411109638,profile_audited_balanced,0.3230216936565233
16-70203,20-96600,2016-05-17,2020-07-29,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,50.39421813403417,2020-07-27,0.0657030223390276,0.9890494962768288,0.0205248197626014,0.2,0.75,0.3894460609861176,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,6,0.0046827371375881,profile_audited_balanced,0.3230216936565233
16-70219,20-66280,2016-05-17,2020-05-28,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,48.35742444152431,2020-05-17,0.3613666228646517,0.939772229522558,0.081131387131054,0.4,0.75,0.4583390428765084,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,7,0.018344314314893584,profile_audited_balanced,0.3230216936565233
16-70307,16-168154,2016-05-17,2016-11-21,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,6.176084099868594,2016-11-17,0.1314060446780552,0.9780989925536576,0.0047199310129315,0.1,0.75,0.3511767239929404,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,alm.marches-securises.fr;alm.marhces-securises.fr;metropole-angers.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,7,0.03351808802185491,profile_audited_balanced,0.3230216936565233
16-72442,21-15299,2016-05-22,2021-02-04,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,56.47174770039422,2020-12-17,1.609724047306176,0.731712658782304,0.0735109959705431,0.4,0.75,0.4036570132852661,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,AMBIGUOUS;GENERIC_PLATFORM,AMBIGUOUS;GENERIC_PLATFORM,False,1,10,0.0689287810279195,profile_audited_balanced,0.3230216936565233
16-72521,16-113197,2016-05-19,2016-07-27,NAME:ville de noirmoutier,NAME:ville de noirmoutier,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,218501633,218501633,False,2.266754270696452,2016-11-19,3.777923784494087,0.3703460359176521,0.70102656847839,0.1,0.75,0.4429458079468495,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-securises.fr,marches-securises.fr,marches-securises.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.4429458079468495,profile_audited_balanced,0.3230216936565233
16-73142,20-96618,2016-05-20,2020-07-29,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,50.29566360052562,2020-08-02,0.1314060446780552,0.9780989925536576,0.106658146552907,0.0,0.75,0.3568550994319318,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,achatpublic.com;achatpublics.com;achats-hopitaux.com;marches-publics.gouv;marches-publics.gouv.fr,GENERIC_PLATFORM;SHARED_INSTITUTIONAL,GENERIC_PLATFORM;SHARED_INSTITUTIONAL,False,1,6,0.025799682565023685,profile_audited_balanced,0.3230216936565233
